Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
31.25,634254333561596250,701,501,2.8,1,1,700,483,2.8,1,1,702,520,2.8,False
46.875,634254333561752500,702,503,2.8,1,1,703,483,2.8,1,1,702,523,2.8,False
78.125,634254333562065000,702,504,2.8,1,1,703,483,2.8,1,1,702,525,2.8,False
93.75,634254333562221250,702,504,2.8,1,1,703,483,2.8,1,1,702,525,2.8,False
109.375,634254333562377500,702,503,2.8,1,1,703,481,2.8,1,1,702,525,2.8,False
140.625,634254333562690000,702,502,2.8,1,1,703,481,2.8,1,1,702,523,2.8,False
156.25,634254333562846250,702,502,2.8,1,1,702,481,2.8,1,1,702,523,2.8,False
171.875,634254333563002500,698,499,2.8,1,1,702,483,2.8,1,1,695,515,2.8,False
203.125,634254333563315000,697,498,2.8,1,1,702,483,2.8,1,1,693,514,2.8,False
218.75,634254333563471250,691,498,2.8,1,1,691,483,2.8,1,1,691,514,2.8,False
234.375,634254333563627500,690,498,2.8,1,1,690,483,2.8,1,1,691,514,2.8,False
265.625,634254333563940000,543,503,2.8,1,1,535,500,2.8,1,1,551,507,2.8,False
281.25,634254333564096250,283,503,2.8,1,1,294,505,2.8,1,1,273,502,2.8,False
296.875,634254333564252500,277,500,2.8,1,1,288,505,2.8,1,1,266,496,2.8,False
328.125,634254333564565000,275,500,2.8,1,1,284,505,2.8,1,1,266,496,2.8,False
343.75,634254333564721250,269,498,3.1,1,1,273,500,2.8,1,1,266,496,3.4,False
359.375,634254333564877500,269,500,2.8,1,1,273,500,2.8,1,1,266,501,2.8,False
390.625,634254333565190000,269,499,2.8,1,1,273,497,2.8,1,1,266,501,2.8,False
406.25,634254333565346250,269,496,2.8,1,1,273,497,2.8,1,1,266,496,2.8,False
437.5,634254333565658750,265,496,2.8,1,1,265,497,2.8,1,1,266,496,2.8,False
453.125,634254333565815000,265,498,2.8,1,1,265,497,2.8,1,1,265,499,2.8,False
468.75,634254333565971250,265,498,2.8,1,1,265,497,2.8,1,1,265,499,2.8,False
484.375,634254333566127500,265,498,3.1,1,1,265,496,2.8,1,1,265,501,3.4,False
515.625,634254333566440000,265,501,2.8,1,1,265,497,2.8,1,1,265,505,2.8,False
531.25,634254333566596250,265,501,2.8,1,1,265,497,2.8,1,1,265,505,2.8,False
546.875,634254333566752500,265,506,2.8,1,1,265,507,2.8,1,1,265,505,2.8,False
578.125,634254333567065000,265,524,2.8,1,1,265,536,2.8,1,1,265,513,2.8,False
593.75,634254333567221250,266,558,2.8,1,1,265,550,2.8,1,1,267,567,2.8,False
625,634254333567533750,270,561,2.8,1,1,266,552,2.8,1,1,275,571,2.8,False
640.625,634254333567690000,272,567,2.8,1,1,270,564,2.8,1,1,275,571,2.8,False
656.25,634254333567846250,270,574,2.8,1,1,266,566,2.8,1,1,275,582,2.8,False
671.875,634254333568002500,-9999,-9999,2.8,1,0,266,566,2.8,1,0,275,582,2.8,True
703.125,634254333568315000,-9999,-9999,2.8,1,0,266,566,2.8,1,0,275,582,2.8,True
718.75,634254333568471250,-9999,-9999,2.8,1,0,266,566,2.8,1,0,275,582,2.8,True
750,634254333568783750,-9999,-9999,2.8,1,0,266,566,2.8,1,0,275,582,2.8,True
765.625,634254333568940000,-9999,-9999,2.8,1,1,266,566,2.8,1,0,275,582,2.8,True
781.25,634254333569096250,278,574,2.8,1,1,279,566,2.8,1,1,277,582,2.8,False
812.5,634254333569408750,279,567,2.8,1,1,280,564,2.8,1,1,278,571,2.8,False
828.125,634254333569565000,283,565,2.8,1,1,286,564,2.8,1,1,281,567,2.8,False
843.75,634254333569721250,316,555,2.8,1,1,317,550,2.8,1,1,316,561,2.8,False
875,634254333570033750,318,375,2.8,1,1,319,394,2.8,1,1,317,357,2.8,False
890.625,634254333570190000,321,354,2.8,1,1,321,352,2.8,1,1,321,357,2.8,False
906.25,634254333570346250,321,348,2.8,1,1,322,352,2.8,1,1,321,345,2.8,False
921.875,634254333570502500,324,347,2.8,1,1,324,349,2.8,1,1,324,345,2.8,False
953.125,634254333570815000,324,341,2.8,1,1,324,338,2.8,1,1,324,345,2.8,False
968.75,634254333570971250,324,347,2.8,1,1,324,349,2.8,1,1,324,345,2.8,False
1000,634254333571283750,324,347,2.8,1,1,325,349,2.8,1,1,324,345,2.8,False
1015.625,634254333571440000,324,341,2.8,1,1,325,338,2.8,1,1,324,345,2.8,False
1031.25,634254333571596250,325,347,2.8,1,1,327,350,2.8,1,1,324,345,2.8,False
1062.5,634254333571908750,327,351,2.8,1,1,329,350,2.8,1,1,326,352,2.8,False
1078.125,634254333572065000,328,343,2.8,1,1,329,335,2.8,1,1,328,352,2.8,False
1093.75,634254333572221250,328,343,2.8,1,1,329,335,2.8,1,1,328,352,2.8,False
1109.375,634254333572377500,329,342,2.8,1,1,329,332,2.8,1,1,329,353,2.8,False
1140.625,634254333572690000,330,340,2.8,1,1,329,327,2.8,1,1,332,353,2.8,False
1156.25,634254333572846250,333,334,2.8,1,1,330,319,2.8,1,1,336,349,2.8,False
1187.5,634254333573158750,334,334,2.8,1,1,332,319,2.8,1,1,336,349,2.8,False
1203.125,634254333573315000,334,334,2.8,1,1,332,319,2.8,1,1,336,349,2.8,False
1218.75,634254333573471250,335,334,2.8,1,1,334,319,2.8,1,1,336,349,2.8,False
1250,634254333573783750,340,332,2.8,1,1,344,316,2.8,1,1,336,348,2.8,False
1265.625,634254333573940000,341,324,2.8,1,1,344,316,2.8,1,1,339,332,2.8,False
1281.25,634254333574096250,342,324,2.8,1,1,345,317,2.8,1,1,339,331,2.8,False
1312.5,634254333574408750,342,323,2.8,1,1,345,316,2.8,1,1,339,331,2.8,False
1328.125,634254333574565000,340,323,2.8,1,1,346,316,2.8,1,1,335,331,2.8,False
1343.75,634254333574721250,341,321,2.8,1,1,348,312,2.8,1,1,335,331,2.8,False
1375,634254333575033750,341,323,2.8,1,1,348,312,2.8,1,1,335,335,2.8,False
1390.625,634254333575190000,341,321,2.8,1,1,348,312,2.8,1,1,335,331,2.8,False
1406.25,634254333575346250,341,326,2.8,1,1,348,317,2.8,1,1,334,335,2.8,False
1421.875,634254333575502500,342,330,2.8,1,1,349,322,2.8,1,1,335,338,2.8,False
1453.125,634254333575815000,341,331,2.8,1,1,349,325,2.8,1,1,334,338,2.8,False
1468.75,634254333575971250,341,331,2.8,1,1,349,325,2.8,1,1,333,338,2.8,False
1500,634254333576283750,340,330,2.8,1,1,348,322,2.8,1,1,332,338,2.8,False
1515.625,634254333576440000,340,328,2.8,1,1,348,322,2.8,1,1,332,335,2.8,False
1531.25,634254333576596250,337,317,2.8,1,1,346,322,2.8,1,1,328,312,2.8,False
1546.875,634254333576752500,259,311,2.8,1,1,272,322,2.8,1,1,246,300,2.8,False
1578.125,634254333577065000,240,296,2.8,1,1,250,295,2.8,1,1,231,298,2.8,False
1593.75,634254333577221250,-9999,-9999,2.8,1,1,250,295,2.8,1,0,231,298,2.8,True
1625,634254333577533750,240,294,2.8,1,1,250,291,2.8,1,1,230,298,2.8,False
1640.625,634254333577690000,238,288,2.8,1,1,246,279,2.8,1,1,230,297,2.8,False
1656.25,634254333577846250,237,284,2.8,1,1,246,279,2.8,1,1,228,289,2.8,False
1671.875,634254333578002500,237,283,2.8,1,1,246,279,2.8,1,1,228,287,2.8,False
