Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
671.875,634256135248281250,80,445,2.2,1,1,86,460,2.2,1,1,74,431,2.2,False
687.5,634256135248437500,77,443,2.2,1,1,86,460,2.2,1,1,69,426,2.2,False
703.125,634256135248593750,78,438,2.2,1,1,88,459,2.2,1,1,69,418,2.2,False
734.375,634256135248906250,82,438,2.2,1,1,91,459,2.2,1,1,74,418,2.2,False
750,634256135249062500,81,437,2.2,1,1,88,457,2.2,1,1,75,418,2.2,False
765.625,634256135249218750,83,445,2.5,1,1,91,459,2.2,1,1,75,431,2.8,False
796.875,634256135249531250,83,447,2.2,1,1,91,460,2.2,1,1,75,434,2.2,False
812.5,634256135249687500,85,447,2.2,1,1,91,460,2.2,1,1,80,434,2.2,False
828.125,634256135249843750,83,447,2.2,1,1,86,460,2.2,1,1,81,434,2.2,False
859.375,634256135250156250,83,446,2.2,1,1,86,459,2.2,1,1,80,434,2.2,False
875,634256135250312500,82,447,2.2,1,1,86,458,2.2,1,1,78,436,2.2,False
890.625,634256135250468750,85,450,2.5,1,1,92,459,2.2,1,1,78,441,2.8,False
921.875,634256135250781250,85,449,2.5,1,1,92,458,2.2,1,1,78,441,2.8,False
937.5,634256135250937500,-9999,-9999,2.2,1,0,92,458,2.2,1,1,84,436,2.2,True
953.125,634256135251093750,89,446,2.5,1,1,95,458,2.8,1,1,84,434,2.2,False
984.375,634256135251406250,-9999,-9999,2.5,1,0,95,458,2.8,1,0,84,434,2.2,True
1000,634256135251562500,-9999,-9999,2.5,1,1,95,458,2.8,1,0,84,434,2.2,True
1015.625,634256135251718750,239,435,2.8,1,1,255,450,2.8,1,1,224,420,2.8,False
1046.875,634256135252031250,253,439,2.8,1,1,261,450,2.8,1,1,245,428,2.8,False
1062.5,634256135252187500,263,442,2.8,1,1,275,457,2.8,1,1,251,428,2.8,False
1093.75,634256135252500000,269,443,2.8,1,1,278,458,2.8,1,1,261,428,2.8,False
1109.375,634256135252656250,272,443,2.8,1,1,283,458,2.8,1,1,261,428,2.8,False
1125,634256135252812500,272,438,2.8,1,1,283,457,2.8,1,1,262,420,2.8,False
1140.625,634256135252968750,272,433,2.8,1,1,283,457,2.8,1,1,262,409,2.8,False
1171.875,634256135253281250,273,443,2.8,1,1,283,458,2.8,1,1,264,428,2.8,False
1187.5,634256135253437500,275,443,2.8,1,1,286,457,2.8,1,1,264,429,2.8,False
1203.125,634256135253593750,275,442,2.8,1,1,286,457,2.8,1,1,264,428,2.8,False
1234.375,634256135253906250,276,442,2.8,1,1,289,457,2.8,1,1,264,428,2.8,False
1250,634256135254062500,279,424,2.8,1,1,289,448,2.8,1,1,269,401,2.8,False
1281.25,634256135254375000,282,423,2.8,1,1,290,447,2.8,1,1,275,400,2.8,False
1296.875,634256135254531250,291,421,2.8,1,1,301,443,2.8,1,1,281,399,2.8,False
1312.5,634256135254687500,297,417,2.8,1,1,307,440,2.8,1,1,287,395,2.8,False
1328.125,634256135254843750,297,413,2.8,1,1,307,428,2.8,1,1,288,399,2.8,False
1359.375,634256135255156250,299,410,2.8,1,1,308,425,2.8,1,1,291,395,2.8,False
1375,634256135255312500,300,408,2.8,1,1,308,425,2.8,1,1,292,392,2.8,False
1390.625,634256135255468750,301,407,2.8,1,1,308,422,2.8,1,1,294,392,2.8,False
1421.875,634256135255781250,303,408,2.8,1,1,311,424,2.8,1,1,296,392,2.8,False
1437.5,634256135255937500,305,408,2.8,1,1,311,422,2.8,1,1,299,395,2.8,False
1453.125,634256135256093750,309,402,2.8,1,1,313,422,2.8,1,1,305,383,2.8,False
1484.375,634256135256406250,314,401,2.8,1,1,319,420,2.8,1,1,309,383,2.8,False
1500,634256135256562500,327,397,2.8,1,1,339,414,2.8,1,1,315,381,2.8,False
1515.625,634256135256718750,385,397,2.8,1,1,385,414,2.8,1,1,385,381,2.8,False
1546.875,634256135257031250,390,398,2.8,1,1,395,416,2.8,1,1,385,381,2.8,False
1562.5,634256135257187500,393,398,2.8,1,1,397,416,2.8,1,1,390,381,2.8,False
1578.125,634256135257343750,394,397,2.8,1,1,398,415,2.8,1,1,391,379,2.8,False
1609.375,634256135257656250,395,397,2.8,1,1,398,415,2.8,1,1,392,379,2.8,False
1625,634256135257812500,396,396,2.8,1,1,398,413,2.8,1,1,394,379,2.8,False
1640.625,634256135257968750,396,397,2.8,1,1,399,415,2.8,1,1,394,379,2.8,False
1671.875,634256135258281250,397,397,2.8,1,1,400,413,2.8,1,1,394,381,2.8,False
1687.5,634256135258437500,398,404,2.8,1,1,403,415,2.8,1,1,394,394,2.8,False
1703.125,634256135258593750,401,404,2.8,1,1,403,415,2.8,1,1,399,394,2.8,False
1734.375,634256135258906250,400,403,2.8,1,1,400,413,2.8,1,1,401,394,2.8,False
1750,634256135259062500,401,401,2.8,1,1,402,408,2.8,1,1,401,394,2.8,False
1765.625,634256135259218750,401,401,2.8,1,1,401,408,2.8,1,1,401,394,2.8,False
1796.875,634256135259531250,401,401,2.8,1,1,401,408,2.8,1,1,402,394,2.8,False
1812.5,634256135259687500,402,401,2.8,1,1,402,408,2.8,1,1,402,394,2.8,False
1828.125,634256135259843750,402,365,2.8,1,1,402,337,2.8,1,1,402,394,2.8,False
1859.375,634256135260156250,402,361,2.8,1,1,402,337,2.8,1,1,402,386,2.8,False
1875,634256135260312500,402,396,2.8,1,1,402,408,2.8,1,1,402,384,2.8,False
1890.625,634256135260468750,402,385,2.8,1,1,402,408,2.8,1,1,402,363,2.8,False
1921.875,634256135260781250,402,351,2.8,1,1,402,339,2.8,1,1,402,363,2.8,False
1937.5,634256135260937500,401,386,2.8,1,1,402,409,2.8,1,1,401,363,2.8,False
1953.125,634256135261093750,401,395,2.8,1,1,402,413,2.8,1,1,401,378,2.8,False
1984.375,634256135261406250,401,395,2.8,1,1,402,413,2.8,1,1,401,378,2.8,False
2000,634256135261562500,399,396,2.8,1,1,402,415,2.8,1,1,397,378,2.8,False
2015.625,634256135261718750,398,396,2.8,1,1,401,415,2.8,1,1,395,378,2.8,False
2046.875,634256135262031250,397,406,2.8,1,1,400,420,2.8,1,1,394,393,2.8,False
2062.5,634256135262187500,397,408,2.8,1,1,400,420,2.8,1,1,394,397,2.8,False
2078.125,634256135262343750,396,419,2.8,1,1,398,420,2.8,1,1,394,419,2.8,False
2109.375,634256135262656250,379,475,2.8,1,1,379,427,2.8,1,1,380,524,2.8,False
2125,634256135262812500,340,481,2.8,1,1,352,435,2.8,1,1,328,528,2.8,False
2140.625,634256135262968750,336,493,2.8,1,1,349,457,2.8,1,1,324,529,2.8,False
2171.875,634256135263281250,334,503,2.8,1,1,348,459,2.8,1,1,321,548,2.8,False
2187.5,634256135263437500,333,504,2.8,1,1,348,459,2.8,1,1,319,549,2.8,False
2203.125,634256135263593750,333,562,2.8,1,1,348,576,2.8,1,1,319,549,2.8,False
2234.375,634256135263906250,333,562,2.8,1,1,348,576,2.8,1,1,319,548,2.8,False
2250,634256135264062500,333,510,2.8,1,1,347,471,2.8,1,1,319,549,2.8,False
2265.625,634256135264218750,333,562,2.8,1,1,347,576,2.8,1,1,319,549,2.8,False
2296.875,634256135264531250,333,563,2.8,1,1,348,576,2.8,1,1,319,551,2.8,False
2312.5,634256135264687500,334,512,2.8,1,1,347,471,2.8,1,1,322,553,2.8,False
2328.125,634256135264843750,334,567,2.8,1,1,347,578,2.8,1,1,322,556,2.8,False
2359.375,634256135265156250,334,567,2.8,1,1,346,578,2.8,1,1,322,556,2.8,False
2375,634256135265312500,-9999,-9999,2.8,1,1,343,578,2.8,1,0,322,556,2.8,True
2390.625,634256135265468750,-9999,-9999,2.8,1,0,343,578,2.8,1,1,323,559,2.8,True
2421.875,634256135265781250,-9999,-9999,2.8,1,1,336,575,2.8,1,0,323,559,2.8,True
2437.5,634256135265937500,329,571,2.8,1,1,336,574,2.8,1,1,323,569,2.8,False
2453.125,634256135266093750,-9999,-9999,2.8,1,1,337,575,2.8,1,0,323,569,2.8,True
2484.375,634256135266406250,-9999,-9999,2.8,1,1,337,575,2.8,1,0,323,569,2.8,True
2500,634256135266562500,-9999,-9999,2.8,1,1,337,575,2.8,1,0,323,569,2.8,True
2515.625,634256135266718750,-9999,-9999,2.8,1,1,336,575,2.8,1,0,323,569,2.8,True
2546.875,634256135267031250,-9999,-9999,2.8,1,1,336,575,2.8,1,0,323,569,2.8,True
2562.5,634256135267187500,-9999,-9999,2.8,1,1,335,583,2.8,1,0,323,569,2.8,True
2578.125,634256135267343750,-9999,-9999,2.8,1,1,335,583,2.8,1,0,323,569,2.8,True
2609.375,634256135267656250,334,583,2.8,1,1,335,583,2.8,1,1,334,583,2.8,False
2625,634256135267812500,334,583,2.8,1,1,335,583,2.8,1,1,334,583,2.8,False
2640.625,634256135267968750,334,583,2.8,1,1,334,583,2.8,1,1,334,583,2.8,False
2671.875,634256135268281250,333,572,2.8,1,1,334,576,2.8,1,1,332,568,2.8,False
2687.5,634256135268437500,333,564,2.8,1,1,334,560,2.8,1,1,332,568,2.8,False
2703.125,634256135268593750,-9999,-9999,2.5,1,1,334,560,2.2,1,0,332,568,2.8,True
2734.375,634256135268906250,-9999,-9999,2.8,1,1,334,560,2.8,1,0,332,568,2.8,True
2750,634256135269062500,-9999,-9999,2.5,1,1,334,560,2.2,1,0,332,568,2.8,True
2765.625,634256135269218750,379,560,2.5,1,1,376,555,2.2,1,1,382,565,2.8,False
2796.875,634256135269531250,421,560,2.8,1,1,423,555,2.8,1,1,419,565,2.8,False
2812.5,634256135269687500,-9999,-9999,2.8,1,1,425,560,2.8,1,0,419,565,2.8,True
2828.125,634256135269843750,-9999,-9999,2.8,1,1,427,555,2.8,1,0,419,565,2.8,True
2859.375,634256135270156250,-9999,-9999,2.5,1,1,431,549,2.2,1,0,419,565,2.8,True
2875,634256135270312500,430,554,2.2,1,1,435,549,2.2,1,1,425,560,2.2,False
2890.625,634256135270468750,431,549,2.2,1,1,436,549,2.2,1,1,426,549,2.2,False
2921.875,634256135270781250,-9999,-9999,2.2,1,1,437,549,2.2,1,0,426,549,2.2,True
2937.5,634256135270937500,434,549,2.5,1,1,437,549,2.2,1,1,431,549,2.8,False
2953.125,634256135271093750,-9999,-9999,2.8,1,1,437,549,2.8,1,0,431,549,2.8,True
2984.375,634256135271406250,435,552,2.5,1,1,438,556,2.2,1,1,433,549,2.8,False
3000,634256135271562500,438,558,2.8,1,1,440,558,2.8,1,1,437,558,2.8,False
3031.25,634256135271875000,439,558,2.5,1,1,441,558,2.8,1,1,437,558,2.2,False
3046.875,634256135272031250,440,598,2.8,1,1,441,569,2.8,1,1,440,627,2.8,False
3062.5,634256135272187500,465,622,2.5,1,1,472,604,2.2,1,1,458,640,2.8,False
3078.125,634256135272343750,620,629,2.5,1,1,610,604,2.2,1,1,630,655,2.8,False
3109.375,634256135272656250,-9999,-9999,2.5,1,1,632,604,2.2,1,0,630,655,2.8,True
3125,634256135272812500,633,663,2.8,1,1,634,665,2.8,1,1,632,661,2.8,False
3140.625,634256135272968750,-9999,-9999,2.8,1,1,636,690,2.8,1,0,632,661,2.8,True
3171.875,634256135273281250,-9999,-9999,2.5,1,1,638,690,2.2,1,0,632,661,2.8,True
3187.5,634256135273437500,-9999,-9999,2.5,1,1,638,690,2.2,1,0,632,661,2.8,True
3203.125,634256135273593750,-9999,-9999,2.5,1,1,638,690,2.2,1,0,632,661,2.8,True
3234.375,634256135273906250,636,628,2.8,1,1,636,596,2.8,1,1,636,661,2.8,False
3250,634256135274062500,633,594,2.5,1,1,634,594,2.2,1,1,632,594,2.8,False
3265.625,634256135274218750,632,592,2.2,1,1,632,592,2.2,1,1,632,592,2.2,False
3296.875,634256135274531250,624,577,2.2,1,1,624,581,2.2,1,1,624,573,2.2,False
3312.5,634256135274687500,601,560,2.2,1,1,604,573,2.2,1,1,599,548,2.2,False
3328.125,634256135274843750,600,545,2.2,1,1,602,545,2.2,1,1,599,545,2.2,False
3359.375,634256135275156250,600,521,2.2,1,1,602,511,2.2,1,1,599,532,2.2,False
3375,634256135275312500,597,510,2.2,1,1,595,505,2.2,1,1,599,516,2.2,False
3390.625,634256135275468750,594,476,2.2,1,1,591,502,2.2,1,1,597,451,2.2,False
3421.875,634256135275781250,596,476,2.5,1,1,595,502,2.2,1,1,597,451,2.8,False
3437.5,634256135275937500,596,476,2.2,1,1,595,501,2.2,1,1,597,451,2.2,False
3453.125,634256135276093750,594,476,2.2,1,1,591,502,2.2,1,1,597,451,2.2,False
3484.375,634256135276406250,594,478,2.2,1,1,591,505,2.2,1,1,597,451,2.2,False
3500,634256135276562500,595,482,2.2,1,1,591,505,2.2,1,1,600,459,2.2,False
3515.625,634256135276718750,600,484,2.2,1,1,600,502,2.2,1,1,600,466,2.2,False
3546.875,634256135277031250,603,487,2.2,1,1,605,502,2.2,1,1,602,473,2.2,False
3562.5,634256135277187500,619,491,2.2,1,1,627,508,2.2,1,1,612,474,2.2,False
3578.125,634256135277343750,648,491,2.2,1,1,660,508,2.2,1,1,637,475,2.2,False
3609.375,634256135277656250,654,496,2.5,1,1,661,508,2.2,1,1,647,485,2.8,False
3625,634256135277812500,655,490,2.2,1,1,661,506,2.2,1,1,649,475,2.2,False
3640.625,634256135277968750,656,490,2.2,1,1,662,506,2.2,1,1,651,475,2.2,False
3671.875,634256135278281250,658,493,2.2,1,1,666,500,2.2,1,1,651,487,2.2,False
3687.5,634256135278437500,659,495,2.2,1,1,666,499,2.2,1,1,653,491,2.2,False
3703.125,634256135278593750,659,494,2.2,1,1,666,497,2.2,1,1,653,491,2.2,False
3734.375,634256135278906250,661,495,2.2,1,1,668,500,2.2,1,1,654,491,2.2,False
3750,634256135279062500,660,500,2.2,1,1,666,500,2.2,1,1,654,501,2.2,False
3765.625,634256135279218750,660,499,2.2,1,1,666,498,2.2,1,1,654,501,2.2,False
3796.875,634256135279531250,660,499,2.2,1,1,666,498,2.2,1,1,655,501,2.2,False
3812.5,634256135279687500,660,495,2.2,1,1,666,497,2.2,1,1,654,493,2.2,False
3828.125,634256135279843750,659,494,2.2,1,1,666,495,2.2,1,1,653,493,2.2,False
3859.375,634256135280156250,659,494,2.2,1,1,666,495,2.2,1,1,653,493,2.2,False
3875,634256135280312500,659,493,2.2,1,1,664,495,2.2,1,1,654,492,2.2,False
3890.625,634256135280468750,657,486,2.2,1,1,662,486,2.2,1,1,653,486,2.2,False
3921.875,634256135280781250,654,488,2.2,1,1,661,485,2.2,1,1,648,492,2.2,False
3937.5,634256135280937500,651,488,2.2,1,1,658,485,2.2,1,1,644,492,2.2,False
3968.75,634256135281250000,649,483,2.2,1,1,654,481,2.2,1,1,644,486,2.2,False
3984.375,634256135281406250,645,476,2.2,1,1,652,466,2.2,1,1,639,486,2.2,False
4000,634256135281562500,645,476,2.2,1,1,652,466,2.2,1,1,638,486,2.2,False
4015.625,634256135281718750,643,476,2.2,1,1,652,466,2.2,1,1,635,486,2.2,False
4046.875,634256135282031250,645,478,2.2,1,1,652,464,2.2,1,1,638,492,2.2,False
4062.5,634256135282187500,645,477,2.2,1,1,652,463,2.2,1,1,638,492,2.2,False
4078.125,634256135282343750,644,478,2.2,1,1,653,463,2.2,1,1,636,493,2.2,False
4109.375,634256135282656250,645,479,2.2,1,1,653,464,2.2,1,1,638,495,2.2,False
4125,634256135282812500,645,479,2.2,1,1,653,464,2.2,1,1,638,495,2.2,False
4140.625,634256135282968750,645,478,2.2,1,1,653,464,2.2,1,1,638,493,2.2,False
4171.875,634256135283281250,644,480,2.2,1,1,653,465,2.2,1,1,636,495,2.2,False
4187.5,634256135283437500,644,480,2.2,1,1,653,466,2.2,1,1,636,495,2.2,False
4203.125,634256135283593750,646,480,2.2,1,1,657,465,2.2,1,1,635,496,2.2,False
4234.375,634256135283906250,646,480,2.2,1,1,657,465,2.2,1,1,636,495,2.2,False
4250,634256135284062500,647,480,2.2,1,1,659,465,2.2,1,1,636,495,2.2,False
4265.625,634256135284218750,651,480,2.2,1,1,667,465,2.2,1,1,636,495,2.2,False
4296.875,634256135284531250,655,479,2.2,1,1,671,465,2.2,1,1,640,494,2.2,False
4312.5,634256135284687500,668,467,2.2,1,1,674,465,2.2,1,1,662,469,2.2,False
4328.125,634256135284843750,670,464,2.2,1,1,677,465,2.2,1,1,664,464,2.2,False
4359.375,634256135285156250,671,461,2.2,1,1,679,465,2.2,1,1,664,458,2.2,False
4375,634256135285312500,673,458,2.2,1,1,679,463,2.2,1,1,668,453,2.2,False
4390.625,634256135285468750,674,457,2.2,1,1,681,461,2.2,1,1,668,453,2.2,False
4421.875,634256135285781250,675,456,2.2,1,1,683,460,2.2,1,1,668,453,2.2,False
4437.5,634256135285937500,675,455,2.2,1,1,683,457,2.2,1,1,668,453,2.2,False
4453.125,634256135286093750,674,455,2.2,1,1,683,457,2.2,1,1,666,453,2.2,False
4484.375,634256135286406250,674,455,2.2,1,1,683,457,2.2,1,1,666,453,2.2,False
4500,634256135286562500,674,453,2.2,1,1,683,454,2.2,1,1,666,453,2.2,False
4515.625,634256135286718750,672,453,2.2,1,1,681,454,2.2,1,1,664,453,2.2,False
4546.875,634256135287031250,671,454,2.2,1,1,679,454,2.2,1,1,664,454,2.2,False
4562.5,634256135287187500,671,454,2.2,1,1,678,454,2.2,1,1,664,455,2.2,False
4578.125,634256135287343750,666,454,2.2,1,1,675,454,2.2,1,1,657,455,2.2,False
4609.375,634256135287656250,667,456,2.2,1,1,671,457,2.2,1,1,664,455,2.2,False
4625,634256135287812500,661,456,2.2,1,1,658,457,2.2,1,1,664,455,2.2,False
4640.625,634256135287968750,658,456,2.2,1,1,658,457,2.2,1,1,658,455,2.2,False
4671.875,634256135288281250,651,456,2.2,1,1,658,457,2.2,1,1,645,456,2.2,False
4687.5,634256135288437500,651,456,2.2,1,1,658,457,2.2,1,1,645,456,2.2,False
4703.125,634256135288593750,651,456,2.2,1,1,658,457,2.2,1,1,645,455,2.2,False
4734.375,634256135288906250,650,456,2.2,1,1,655,457,2.2,1,1,646,456,2.2,False
4750,634256135289062500,655,454,2.2,1,1,658,452,2.2,1,1,653,456,2.2,False
4765.625,634256135289218750,657,453,2.2,1,1,658,446,2.2,1,1,657,461,2.2,False
4796.875,634256135289531250,657,453,2.2,1,1,658,446,2.2,1,1,657,461,2.2,False
4812.5,634256135289687500,657,454,2.2,1,1,658,446,2.2,1,1,657,462,2.2,False
4828.125,634256135289843750,657,455,2.2,1,1,658,446,2.2,1,1,657,464,2.2,False
4859.375,634256135290156250,656,455,2.2,1,1,658,446,2.2,1,1,655,464,2.2,False
4875,634256135290312500,654,456,2.2,1,1,654,448,2.2,1,1,655,464,2.2,False
4890.625,634256135290468750,654,456,2.2,1,1,654,448,2.2,1,1,655,464,2.2,False
4921.875,634256135290781250,657,458,2.2,1,1,658,451,2.2,1,1,657,465,2.2,False
4937.5,634256135290937500,663,464,2.2,1,1,667,464,2.2,1,1,659,464,2.2,False
4953.125,634256135291093750,669,464,2.2,1,1,668,464,2.2,1,1,670,465,2.2,False
4984.375,634256135291406250,681,465,2.2,1,1,685,464,2.2,1,1,677,466,2.2,False
5000,634256135291562500,684,468,2.2,1,1,685,470,2.2,1,1,684,466,2.2,False
5015.625,634256135291718750,695,467,2.2,1,1,691,470,2.2,1,1,699,465,2.2,False
5046.875,634256135292031250,695,468,2.2,1,1,691,470,2.2,1,1,700,466,2.2,False
5062.5,634256135292187500,695,471,2.2,1,1,691,470,2.2,1,1,700,473,2.2,False
5078.125,634256135292343750,696,471,2.2,1,1,691,470,2.2,1,1,702,473,2.2,False
5109.375,634256135292656250,696,470,2.2,1,1,691,468,2.2,1,1,702,473,2.2,False
5125,634256135292812500,696,470,2.2,1,1,691,468,2.2,1,1,702,473,2.2,False
5140.625,634256135292968750,697,470,2.2,1,1,691,466,2.2,1,1,703,474,2.2,False
5171.875,634256135293281250,698,470,2.2,1,1,691,468,2.2,1,1,705,473,2.2,False
5187.5,634256135293437500,698,472,2.2,1,1,691,472,2.2,1,1,705,472,2.2,False
5203.125,634256135293593750,700,470,2.2,1,1,696,468,2.2,1,1,705,472,2.2,False
5234.375,634256135293906250,702,470,2.2,1,1,698,468,2.2,1,1,706,472,2.2,False
5250,634256135294062500,722,461,2.2,1,1,723,470,2.2,1,1,722,453,2.2,False
5265.625,634256135294218750,723,454,2.2,1,1,724,470,2.2,1,1,723,439,2.2,False
5296.875,634256135294531250,724,452,2.2,1,1,726,471,2.2,1,1,723,433,2.2,False
5312.5,634256135294687500,726,452,2.2,1,1,728,472,2.2,1,1,725,433,2.2,False
5328.125,634256135294843750,727,454,2.2,1,1,728,475,2.2,1,1,727,433,2.2,False
5359.375,634256135295156250,728,455,2.2,1,1,729,478,2.2,1,1,727,433,2.2,False
5375,634256135295312500,728,457,2.2,1,1,729,478,2.2,1,1,727,436,2.2,False
5390.625,634256135295468750,729,455,2.2,1,1,729,475,2.2,1,1,729,436,2.2,False
5421.875,634256135295781250,734,455,2.2,1,1,729,475,2.2,1,1,739,436,2.2,False
5437.5,634256135295937500,735,457,2.2,1,1,731,478,2.2,1,1,740,437,2.2,False
5453.125,634256135296093750,737,458,2.2,1,1,731,475,2.2,1,1,744,441,2.2,False
5484.375,634256135296406250,738,459,2.2,1,1,732,475,2.2,1,1,744,443,2.2,False
5500,634256135296562500,739,460,2.2,1,1,734,478,2.2,1,1,744,443,2.2,False
5515.625,634256135296718750,742,459,2.2,1,1,740,478,2.2,1,1,744,441,2.2,False
5546.875,634256135297031250,747,461,2.2,1,1,749,480,2.2,1,1,745,443,2.2,False
5562.5,634256135297187500,752,463,2.2,1,1,752,480,2.2,1,1,753,447,2.2,False
5593.75,634256135297500000,752,463,2.2,1,1,752,480,2.2,1,1,753,447,2.2,False
5609.375,634256135297656250,752,466,2.2,1,1,752,484,2.2,1,1,753,448,2.2,False
5625,634256135297812500,752,466,2.2,1,1,752,485,2.2,1,1,753,448,2.2,False
5640.625,634256135297968750,747,467,2.2,1,1,751,486,2.2,1,1,743,449,2.2,False
5671.875,634256135298281250,746,474,2.2,1,1,751,490,2.2,1,1,742,458,2.2,False
5687.5,634256135298437500,746,474,2.2,1,1,751,490,2.2,1,1,742,459,2.2,False
5703.125,634256135298593750,745,486,2.2,1,1,751,499,2.2,1,1,739,473,2.2,False
5734.375,634256135298906250,740,486,2.2,1,1,744,499,2.2,1,1,736,474,2.2,False
5750,634256135299062500,739,488,2.2,1,1,743,500,2.2,1,1,736,476,2.2,False
5765.625,634256135299218750,737,494,2.2,1,1,742,501,2.2,1,1,732,487,2.2,False
5796.875,634256135299531250,736,498,2.2,1,1,740,504,2.2,1,1,732,492,2.2,False
5812.5,634256135299687500,734,503,2.2,1,1,737,508,2.2,1,1,732,498,2.2,False
5828.125,634256135299843750,734,507,2.2,1,1,737,513,2.2,1,1,731,502,2.2,False
5859.375,634256135300156250,731,530,2.2,1,1,731,531,2.2,1,1,731,530,2.2,False
5875,634256135300312500,729,548,2.2,1,1,727,563,2.2,1,1,731,533,2.2,False
5890.625,634256135300468750,726,551,2.2,1,1,725,569,2.2,1,1,727,533,2.2,False
5921.875,634256135300781250,-9999,-9999,2.2,1,1,725,580,2.2,1,0,727,533,2.2,True
5937.5,634256135300937500,725,570,2.2,1,1,725,596,2.2,1,1,726,544,2.2,False
5953.125,634256135301093750,725,571,2.2,1,1,725,598,2.2,1,1,726,544,2.2,False
5984.375,634256135301406250,723,574,1.9,1,1,723,604,1.6,1,1,724,544,2.2,False
6000,634256135301562500,720,572,2.2,1,1,723,604,2.2,1,1,718,541,2.2,False
6015.625,634256135301718750,718,572,2.2,1,1,723,604,2.2,1,1,714,541,2.2,False
6046.875,634256135302031250,718,572,2.2,1,1,722,604,2.2,1,1,714,540,2.2,False
6062.5,634256135302187500,716,573,2.2,1,1,718,605,2.2,1,1,714,541,2.2,False
6078.125,634256135302343750,714,573,2.2,1,1,717,606,2.2,1,1,712,540,2.2,False
6109.375,634256135302656250,712,573,2.2,1,1,712,606,2.2,1,1,712,540,2.2,False
6125,634256135302812500,713,573,2.2,1,1,712,606,2.2,1,1,714,540,2.2,False
6140.625,634256135302968750,709,573,2.2,1,1,706,606,2.2,1,1,712,540,2.2,False
6171.875,634256135303281250,712,570,2.2,1,1,712,600,2.2,1,1,712,540,2.2,False
6187.5,634256135303437500,710,569,2.2,1,1,707,598,2.2,1,1,714,541,2.2,False
6203.125,634256135303593750,709,569,2.2,1,1,705,597,2.2,1,1,714,541,2.2,False
6234.375,634256135303906250,708,569,2.2,1,1,705,598,2.2,1,1,712,540,2.2,False
6250,634256135304062500,715,566,2.2,1,1,705,600,2.2,1,1,726,533,2.2,False
6265.625,634256135304218750,715,566,2.2,1,1,704,600,2.2,1,1,726,533,2.2,False
