Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
4390.625,634255248197500000,-9999,-9999,2.5,1,0,763,743,2.8,1,1,780,455,2.2,True
4406.25,634255248197656250,774,582,2.5,1,1,768,714,2.8,1,1,780,451,2.2,False
4437.5,634255248197968750,-9999,-9999,2.5,1,0,768,714,2.8,1,1,779,455,2.2,True
4453.125,634255248198125000,774,491,2.2,1,1,772,525,2.2,1,1,776,457,2.2,False
4468.75,634255248198281250,-9999,-9999,2.2,1,0,772,525,2.2,1,1,777,455,2.2,True
4500,634255248198593750,-9999,-9999,2.2,1,1,775,466,2.2,1,0,777,455,2.2,True
4515.625,634255248198750000,773,488,2.2,1,1,772,521,2.2,1,1,775,455,2.2,False
4531.25,634255248198906250,774,488,2.2,1,1,772,521,2.2,1,1,776,455,2.2,False
4562.5,634255248199218750,775,461,2.2,1,1,775,466,2.2,1,1,775,456,2.2,False
4578.125,634255248199375000,-9999,-9999,2.2,1,0,775,466,2.2,1,1,775,456,2.2,True
4593.75,634255248199531250,775,487,2.2,1,1,775,519,2.2,1,1,775,456,2.2,False
4609.375,634255248199687500,775,489,2.2,1,1,776,521,2.2,1,1,775,457,2.2,False
4640.625,634255248200000000,775,487,2.2,1,1,777,519,2.2,1,1,774,456,2.2,False
4656.25,634255248200156250,776,487,2.2,1,1,777,519,2.2,1,1,775,456,2.2,False
4671.875,634255248200312500,775,487,2.2,1,1,776,519,2.2,1,1,775,456,2.2,False
4703.125,634255248200625000,-9999,-9999,2.2,1,1,776,492,2.2,1,0,775,456,2.2,True
4718.75,634255248200781250,778,474,2.2,1,1,776,492,2.2,1,1,780,456,2.2,False
4750,634255248201093750,-9999,-9999,2.2,1,1,781,492,2.2,1,0,780,456,2.2,True
4765.625,634255248201250000,780,486,2.2,1,1,781,519,2.2,1,1,780,453,2.2,False
4781.25,634255248201406250,-9999,-9999,2.2,1,1,781,519,2.2,1,0,780,453,2.2,True
4812.5,634255248201718750,775,498,2.2,1,1,776,492,2.2,1,1,774,504,2.2,False
4828.125,634255248201875000,774,498,2.2,1,1,775,492,2.2,1,1,774,504,2.2,False
4843.75,634255248202031250,774,473,2.2,1,1,774,432,2.2,1,1,774,514,2.2,False
4875,634255248202343750,773,468,2.2,1,1,773,432,2.2,1,1,773,504,2.2,False
4890.625,634255248202500000,772,473,2.2,1,1,773,432,2.2,1,1,772,514,2.2,False
4906.25,634255248202656250,766,510,2.2,1,1,767,506,2.2,1,1,766,514,2.2,False
4937.5,634255248202968750,762,510,2.2,1,1,767,506,2.2,1,1,758,514,2.2,False
4953.125,634255248203125000,760,505,2.2,1,1,764,506,2.2,1,1,756,504,2.2,False
4968.75,634255248203281250,756,505,2.2,1,1,763,506,2.2,1,1,750,504,2.2,False
5000,634255248203593750,755,505,2.2,1,1,761,506,2.2,1,1,750,504,2.2,False
5015.625,634255248203750000,754,501,2.2,1,1,759,506,2.2,1,1,750,496,2.2,False
5031.25,634255248203906250,754,490,2.2,1,1,759,501,2.2,1,1,750,479,2.2,False
5062.5,634255248204218750,755,485,2.2,1,1,759,501,2.2,1,1,752,470,2.2,False
5078.125,634255248204375000,754,485,2.2,1,1,759,501,2.2,1,1,750,470,2.2,False
5093.75,634255248204531250,-9999,-9999,2.2,1,1,758,506,2.2,1,0,750,470,2.2,True
5109.375,634255248204687500,755,464,2.2,1,1,758,501,2.2,1,1,753,428,2.2,False
5140.625,634255248205000000,756,459,2.2,1,1,758,497,2.2,1,1,754,422,2.2,False
5156.25,634255248205156250,756,449,2.2,1,1,758,476,2.2,1,1,754,422,2.2,False
5187.5,634255248205468750,755,447,2.2,1,1,757,476,2.2,1,1,754,418,2.2,False
5203.125,634255248205625000,754,455,2.2,1,1,754,492,2.2,1,1,754,418,2.2,False
5218.75,634255248205781250,753,455,2.2,1,1,753,492,2.2,1,1,754,418,2.2,False
5234.375,634255248205937500,752,451,2.2,1,1,752,485,2.2,1,1,753,418,2.2,False
5265.625,634255248206250000,752,451,2.2,1,1,751,485,2.2,1,1,753,418,2.2,False
5281.25,634255248206406250,751,451,2.2,1,1,750,485,2.2,1,1,753,418,2.2,False
5312.5,634255248206718750,751,445,2.2,1,1,750,476,2.2,1,1,753,415,2.2,False
5328.125,634255248206875000,747,442,2.2,1,1,748,476,2.2,1,1,747,409,2.2,False
5343.75,634255248207031250,-9999,-9999,2.2,1,1,748,485,2.2,1,0,747,409,2.2,True
5375,634255248207343750,745,447,2.2,1,1,747,485,2.2,1,1,744,409,2.2,False
5390.625,634255248207500000,744,441,2.2,1,1,744,474,2.2,1,1,744,409,2.2,False
5406.25,634255248207656250,744,444,2.2,1,1,744,467,2.2,1,1,744,422,2.2,False
5421.875,634255248207812500,742,438,2.2,1,1,742,467,2.2,1,1,743,409,2.2,False
5453.125,634255248208125000,743,437,2.2,1,1,742,467,2.2,1,1,744,407,2.2,False
5468.75,634255248208281250,742,433,2.2,1,1,741,457,2.2,1,1,744,409,2.2,False
5500,634255248208593750,742,385,2.2,1,1,740,358,2.2,1,1,744,413,2.2,False
5515.625,634255248208750000,740,383,2.2,1,1,739,354,2.2,1,1,741,413,2.2,False
5531.25,634255248208906250,740,383,2.2,1,1,739,354,2.2,1,1,741,413,2.2,False
5562.5,634255248209218750,737,358,2.2,1,1,736,304,2.2,1,1,738,413,2.2,False
5578.125,634255248209375000,733,356,2.2,1,1,732,304,2.2,1,1,734,409,2.2,False
5593.75,634255248209531250,732,381,2.2,1,1,731,354,2.2,1,1,734,409,2.2,False
5625,634255248209843750,730,375,2.2,1,1,726,354,2.2,1,1,734,397,2.2,False
5640.625,634255248210000000,729,348,2.2,1,1,725,304,2.2,1,1,733,393,2.2,False
5671.875,634255248210312500,728,339,2.2,1,1,725,301,2.2,1,1,731,378,2.2,False
5671.875,634255248210312500,727,339,2.2,1,1,725,301,2.2,1,1,729,378,2.2,False
5703.125,634255248210625000,727,340,2.2,1,1,725,304,2.2,1,1,729,376,2.2,False
5718.75,634255248210781250,727,388,2.2,1,1,725,400,2.2,1,1,729,376,2.2,False
5734.375,634255248210937500,-9999,-9999,2.2,1,0,725,400,2.2,1,1,729,378,2.2,True
5765.625,634255248211250000,726,385,2.2,1,1,723,393,2.2,1,1,729,378,2.2,False
5781.25,634255248211406250,-9999,-9999,2.2,1,0,723,393,2.2,1,1,727,383,2.2,True
5812.5,634255248211718750,725,389,2.2,1,1,723,393,2.2,1,1,727,385,2.2,False
5828.125,634255248211875000,722,392,2.2,1,1,720,393,2.2,1,1,725,392,2.2,False
5843.75,634255248212031250,718,395,2.2,1,1,714,398,2.2,1,1,723,392,2.2,False
5875,634255248212343750,716,396,2.2,1,1,708,400,2.2,1,1,725,392,2.2,False
5890.625,634255248212500000,715,392,2.2,1,1,708,400,2.2,1,1,723,385,2.2,False
6015.625,634255248213750000,-9999,-9999,2.2,1,0,708,400,2.2,1,1,714,385,2.2,True
6031.25,634255248213906250,708,388,2.2,1,1,708,393,2.2,1,1,708,383,2.2,False
6046.875,634255248214062500,708,390,2.2,1,1,708,398,2.2,1,1,708,383,2.2,False
6062.5,634255248214218750,708,392,2.2,1,1,708,402,2.2,1,1,708,383,2.2,False
6078.125,634255248214375000,707,392,2.2,1,1,708,402,2.2,1,1,707,383,2.2,False
6093.75,634255248214531250,706,390,2.2,1,1,708,398,2.2,1,1,704,383,2.2,False
6125,634255248214843750,706,389,2.2,1,1,708,398,2.2,1,1,704,381,2.2,False
6140.625,634255248215000000,707,386,2.2,1,1,711,389,2.2,1,1,703,383,2.2,False
6156.25,634255248215156250,707,390,2.2,1,1,711,389,2.2,1,1,703,391,2.2,False
6187.5,634255248215468750,-9999,-9999,2.2,1,0,711,389,2.2,1,1,702,391,2.2,True
6203.125,634255248215625000,707,401,2.2,1,1,712,389,2.2,1,1,702,413,2.2,False
6218.75,634255248215781250,-9999,-9999,2.2,1,0,712,389,2.2,1,1,702,431,2.2,True
6250,634255248216093750,-9999,-9999,2.2,1,0,712,389,2.2,1,1,704,437,2.2,True
6265.625,634255248216250000,-9999,-9999,2.2,1,0,712,389,2.2,1,1,709,431,2.2,True
6281.25,634255248216406250,-9999,-9999,2.2,1,0,712,389,2.2,1,1,712,413,2.2,True
6312.5,634255248216718750,713,426,2.2,1,1,715,440,2.2,1,1,712,413,2.2,False
6328.125,634255248216875000,713,435,2.2,1,1,715,440,2.2,1,1,712,431,2.2,False
6343.75,634255248217031250,712,435,2.2,1,1,713,440,2.2,1,1,712,431,2.2,False
6375,634255248217343750,-9999,-9999,2.2,1,1,715,412,2.2,1,0,712,431,2.2,True
6390.625,634255248217500000,715,435,2.2,1,1,717,440,2.2,1,1,713,431,2.2,False
