Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
1937.5,634268249214375000,77,566,2.8,1,1,74,564,2.8,1,1,80,569,2.8,False
1953.125,634268249214531250,77,566,2.8,1,1,74,564,2.8,1,1,80,569,2.8,False
1984.375,634268249214843750,76,561,2.8,1,1,73,557,2.8,1,1,80,565,2.8,False
2000,634268249215000000,76,562,2.8,1,1,73,555,2.8,1,1,80,569,2.8,False
2031.25,634268249215312500,76,553,2.8,1,1,73,537,2.8,1,1,80,569,2.8,False
2046.875,634268249215468750,70,551,2.8,1,1,69,537,2.8,1,1,72,566,2.8,False
2062.5,634268249215625000,70,551,2.8,1,1,69,537,2.8,1,1,72,566,2.8,False
2078.125,634268249215781250,70,552,2.8,1,1,69,537,2.8,1,1,72,568,2.8,False
2109.375,634268249216093750,70,552,2.8,1,1,69,537,2.8,1,1,72,568,2.8,False
2125,634268249216250000,71,551,2.8,1,1,71,537,2.8,1,1,72,566,2.8,False
2140.625,634268249216406250,71,559,2.8,1,1,71,553,2.8,1,1,72,566,2.8,False
2171.875,634268249216718750,69,560,2.8,1,1,71,553,2.8,1,1,67,568,2.8,False
2187.5,634268249216875000,69,559,2.8,1,1,71,549,2.8,1,1,67,570,2.8,False
2203.125,634268249217031250,68,559,2.8,1,1,70,549,2.8,1,1,67,570,2.8,False
2234.375,634268249217343750,67,563,2.8,1,1,70,553,2.8,1,1,64,574,2.8,False
2250,634268249217500000,67,563,2.8,1,1,70,553,2.8,1,1,64,574,2.8,False
2265.625,634268249217656250,58,563,2.8,1,1,53,553,2.8,1,1,64,574,2.8,False
2296.875,634268249217968750,56,563,2.8,1,1,53,553,2.8,1,1,59,574,2.8,False
2312.5,634268249218125000,56,564,2.8,1,1,53,554,2.8,1,1,59,574,2.8,False
2328.125,634268249218281250,56,567,2.8,1,1,53,549,2.8,1,1,59,585,2.8,False
2359.375,634268249218593750,54,567,2.8,1,1,49,545,2.8,1,1,59,590,2.8,False
2375,634268249218750000,56,565,2.8,1,1,53,545,2.8,1,1,59,585,2.8,False
2390.625,634268249218906250,55,564,2.8,1,1,53,545,2.8,1,1,58,584,2.8,False
2421.875,634268249219218750,55,564,2.8,1,1,53,545,2.8,1,1,58,584,2.8,False
2437.5,634268249219375000,55,564,2.8,1,1,53,545,2.8,1,1,58,583,2.8,False
2453.125,634268249219531250,55,572,2.8,1,1,53,561,2.8,1,1,58,583,2.8,False
2484.375,634268249219843750,55,576,2.8,1,1,53,569,2.8,1,1,58,584,2.8,False
2500,634268249220000000,55,580,2.8,1,1,52,571,2.8,1,1,58,590,2.8,False
2515.625,634268249220156250,54,581,2.8,1,1,50,569,2.8,1,1,58,593,2.8,False
2546.875,634268249220468750,51,577,2.8,1,1,49,571,2.8,1,1,53,584,2.8,False
2562.5,634268249220625000,50,577,2.8,1,1,48,571,2.8,1,1,53,583,2.8,False
2578.125,634268249220781250,51,577,2.8,1,1,47,571,2.8,1,1,56,583,2.8,False
2609.375,634268249221093750,52,583,2.8,1,1,47,571,2.8,1,1,58,595,2.8,False
2625,634268249221250000,52,582,2.8,1,1,47,569,2.8,1,1,58,595,2.8,False
2640.625,634268249221406250,53,578,2.8,1,1,48,561,2.8,1,1,58,595,2.8,False
2671.875,634268249221718750,58,576,2.8,1,1,50,558,2.8,1,1,67,595,2.8,False
2687.5,634268249221875000,63,560,2.8,1,1,56,542,2.8,1,1,70,578,2.8,False
2703.125,634268249222031250,111,521,2.8,1,1,111,532,2.8,1,1,111,510,2.8,False
2734.375,634268249222343750,116,468,2.8,1,1,116,456,2.8,1,1,116,481,2.8,False
2750,634268249222500000,118,452,2.8,1,1,120,445,2.8,1,1,116,460,2.8,False
2765.625,634268249222656250,121,450,2.8,1,1,124,441,2.8,1,1,118,460,2.8,False
2796.875,634268249222968750,124,438,2.8,1,1,128,432,2.8,1,1,121,444,2.8,False
2812.5,634268249223125000,125,438,2.8,1,1,129,432,2.8,1,1,121,444,2.8,False
2828.125,634268249223281250,127,438,2.8,1,1,133,432,2.8,1,1,121,444,2.8,False
2859.375,634268249223593750,127,434,2.8,1,1,133,433,2.8,1,1,121,435,2.8,False
2875,634268249223750000,127,434,2.8,1,1,133,433,2.8,1,1,121,435,2.8,False
2906.25,634268249224062500,127,434,2.8,1,1,133,432,2.8,1,1,121,436,2.8,False
2921.875,634268249224218750,129,434,2.8,1,1,137,433,2.8,1,1,121,436,2.8,False
2937.5,634268249224375000,129,434,2.8,1,1,137,433,2.8,1,1,121,436,2.8,False
2953.125,634268249224531250,140,434,2.8,1,1,137,433,2.8,1,1,144,436,2.8,False
2984.375,634268249224843750,145,437,2.8,1,1,143,440,2.8,1,1,147,434,2.8,False
3000,634268249225000000,155,435,2.8,1,1,154,441,2.8,1,1,156,430,2.8,False
3015.625,634268249225156250,162,435,2.8,1,1,158,440,2.8,1,1,167,430,2.8,False
3046.875,634268249225468750,165,430,2.8,1,1,158,440,2.8,1,1,173,420,2.8,False
3062.5,634268249225625000,167,430,2.8,1,1,160,441,2.8,1,1,175,420,2.8,False
3093.75,634268249225937500,171,430,2.8,1,1,167,441,2.8,1,1,175,420,2.8,False
3109.375,634268249226093750,-9999,-9999,2.8,1,1,170,455,2.8,1,0,175,420,2.8,True
3125,634268249226250000,179,451,2.8,1,1,172,466,2.8,1,1,186,437,2.8,False
3140.625,634268249226406250,295,526,2.8,1,1,295,521,2.8,1,1,295,531,2.8,False
3171.875,634268249226718750,308,536,2.8,1,1,295,523,2.8,1,1,321,550,2.8,False
3187.5,634268249226875000,308,549,2.8,1,1,296,544,2.8,1,1,321,554,2.8,False
3203.125,634268249227031250,310,568,2.8,1,1,299,583,2.8,1,1,321,554,2.8,False
3234.375,634268249227343750,312,572,2.8,1,1,299,583,2.8,1,1,325,561,2.8,False
3250,634268249227500000,-9999,-9999,2.8,1,1,301,587,2.8,1,0,325,561,2.8,True
3281.25,634268249227812500,313,576,2.8,1,1,301,587,2.8,1,1,325,565,2.8,False
3296.875,634268249227968750,-9999,-9999,2.8,1,1,301,587,2.8,1,0,325,565,2.8,True
3312.5,634268249228125000,311,560,2.8,1,1,301,556,2.8,1,1,321,564,2.8,False
3328.125,634268249228281250,310,560,2.8,1,1,299,556,2.8,1,1,321,564,2.8,False
3359.375,634268249228593750,309,554,3.1,1,1,299,545,2.8,1,1,319,564,3.4,False
3375,634268249228750000,303,560,2.8,1,1,299,556,2.8,1,1,307,565,2.8,False
3390.625,634268249228906250,301,556,3.1,1,1,296,545,2.8,1,1,306,567,3.4,False
3421.875,634268249229218750,299,556,2.8,1,1,292,545,2.8,1,1,306,567,2.8,False
3437.5,634268249229375000,297,561,2.8,1,1,291,556,2.8,1,1,304,567,2.8,False
3453.125,634268249229531250,-9999,-9999,2.8,1,1,288,545,2.8,1,0,304,567,2.8,True
3484.375,634268249229843750,-9999,-9999,2.8,1,1,286,535,2.8,1,0,304,567,2.8,True
3500,634268249230000000,-9999,-9999,2.8,1,1,285,535,2.8,1,0,304,567,2.8,True
3515.625,634268249230156250,-9999,-9999,2.8,1,1,285,535,2.8,1,0,304,567,2.8,True
3546.875,634268249230468750,292,528,2.8,1,1,285,523,2.8,1,1,299,533,2.8,False
3562.5,634268249230625000,292,507,2.8,1,1,286,507,2.8,1,1,299,507,2.8,False
3578.125,634268249230781250,293,487,2.8,1,1,288,487,2.8,1,1,299,487,2.8,False
3609.375,634268249231093750,294,477,2.8,1,1,290,487,2.8,1,1,298,467,2.8,False
3625,634268249231250000,290,453,2.8,1,1,287,467,2.8,1,1,294,440,2.8,False
3640.625,634268249231406250,287,452,2.8,1,1,283,467,2.8,1,1,292,438,2.8,False
3671.875,634268249231718750,290,446,2.8,1,1,286,472,2.8,1,1,294,421,2.8,False
3687.5,634268249231875000,292,432,2.8,1,1,286,463,2.8,1,1,298,401,2.8,False
3703.125,634268249232031250,292,431,2.8,1,1,286,463,2.8,1,1,298,400,2.8,False
3734.375,634268249232343750,292,434,2.8,1,1,286,469,2.8,1,1,298,400,2.8,False
3750,634268249232500000,292,436,2.8,1,1,287,472,2.8,1,1,298,400,2.8,False
3765.625,634268249232656250,292,436,2.8,1,1,287,472,2.8,1,1,298,400,2.8,False
3796.875,634268249232968750,292,441,2.8,1,1,287,474,2.8,1,1,298,409,2.8,False
3812.5,634268249233125000,293,440,2.8,1,1,287,472,2.8,1,1,300,409,2.8,False
3828.125,634268249233281250,293,440,2.8,1,1,286,472,2.8,1,1,301,409,2.8,False
3859.375,634268249233593750,296,438,2.8,1,1,288,469,2.8,1,1,305,408,2.8,False
3875,634268249233750000,300,438,2.8,1,1,293,469,2.8,1,1,307,408,2.8,False
3890.625,634268249233906250,305,438,2.8,1,1,296,469,2.8,1,1,314,408,2.8,False
3921.875,634268249234218750,306,433,2.8,1,1,298,459,2.8,1,1,315,408,2.8,False
3937.5,634268249234375000,311,415,2.8,1,1,306,429,2.8,1,1,316,402,2.8,False
3953.125,634268249234531250,322,410,2.8,1,1,314,418,2.8,1,1,331,402,2.8,False
3984.375,634268249234843750,401,409,2.8,1,1,391,416,2.8,1,1,411,402,2.8,False
4000,634268249235000000,403,404,2.8,1,1,396,407,2.8,1,1,411,402,2.8,False
4015.625,634268249235156250,404,403,2.8,1,1,397,407,2.8,1,1,412,399,2.8,False
4046.875,634268249235468750,405,403,2.8,1,1,398,407,2.8,1,1,413,399,2.8,False
4062.5,634268249235625000,406,398,2.8,1,1,398,402,2.8,1,1,415,394,2.8,False
4078.125,634268249235781250,406,400,2.8,1,1,398,402,2.8,1,1,415,399,2.8,False
4109.375,634268249236093750,406,396,2.8,1,1,398,400,2.8,1,1,414,392,2.8,False
4125,634268249236250000,406,385,2.8,1,1,398,389,2.8,1,1,414,382,2.8,False
4140.625,634268249236406250,405,385,2.8,1,1,398,389,2.8,1,1,412,382,2.8,False
4171.875,634268249236718750,405,385,2.8,1,1,398,389,2.8,1,1,412,381,2.8,False
4187.5,634268249236875000,405,385,2.8,1,1,399,389,2.8,1,1,412,381,2.8,False
4203.125,634268249237031250,405,383,2.8,1,1,399,389,2.8,1,1,412,377,2.8,False
4234.375,634268249237343750,405,383,2.8,1,1,399,389,2.8,1,1,412,377,2.8,False
4250,634268249237500000,405,383,2.8,1,1,399,389,2.8,1,1,412,377,2.8,False
4265.625,634268249237656250,403,387,2.8,1,1,395,392,2.8,1,1,411,382,2.8,False
4296.875,634268249237968750,-9999,-9999,2.8,1,1,395,392,2.8,1,0,411,382,2.8,True
4312.5,634268249238125000,-9999,-9999,2.8,1,1,395,436,2.8,1,0,411,382,2.8,True
4328.125,634268249238281250,-9999,-9999,2.8,1,1,395,515,2.8,1,0,411,382,2.8,True
4359.375,634268249238593750,331,580,2.8,1,1,323,580,2.8,1,1,339,580,2.8,False
4375,634268249238750000,330,586,2.8,1,1,322,589,2.8,1,1,339,584,2.8,False
4406.25,634268249239062500,330,597,2.8,1,1,322,605,2.8,1,1,339,589,2.8,False
4421.875,634268249239218750,330,608,2.8,1,1,322,619,2.8,1,1,339,598,2.8,False
4437.5,634268249239375000,330,610,2.8,1,1,322,622,2.8,1,1,338,598,2.8,False
4453.125,634268249239531250,330,610,2.8,1,1,322,622,2.8,1,1,338,598,2.8,False
4484.375,634268249239843750,329,606,2.8,1,1,325,622,2.8,1,1,334,591,2.8,False
4500,634268249240000000,330,606,2.8,1,1,325,622,2.8,1,1,335,591,2.8,False
4531.25,634268249240312500,-9999,-9999,2.8,1,1,325,622,2.8,1,0,335,591,2.8,True
4546.875,634268249240468750,330,610,2.8,1,1,325,622,2.8,1,1,335,599,2.8,False
4562.5,634268249240625000,-9999,-9999,2.8,1,1,325,621,2.8,1,0,335,599,2.8,True
4578.125,634268249240781250,329,610,2.8,1,1,325,614,2.8,1,1,333,606,2.8,False
4609.375,634268249241093750,-9999,-9999,2.8,1,1,322,612,2.8,1,0,333,606,2.8,True
4625,634268249241250000,-9999,-9999,2.8,1,1,322,612,2.8,1,0,333,606,2.8,True
4640.625,634268249241406250,327,604,2.8,1,1,322,609,2.8,1,1,332,599,2.8,False
4671.875,634268249241718750,327,603,2.8,1,1,322,601,2.8,1,1,333,606,2.8,False
4687.5,634268249241875000,328,610,2.8,1,1,322,609,2.8,1,1,335,612,2.8,False
4718.75,634268249242187500,-9999,-9999,2.8,1,1,334,612,2.8,1,0,335,612,2.8,True
4734.375,634268249242343750,-9999,-9999,2.8,1,1,335,612,2.8,1,0,335,612,2.8,True
4750,634268249242500000,-9999,-9999,2.8,1,1,335,612,2.8,1,0,335,612,2.8,True
4781.25,634268249242812500,339,627,2.8,1,1,339,631,2.8,1,1,340,624,2.8,False
4796.875,634268249242968750,346,629,2.8,1,1,339,631,2.8,1,1,353,628,2.8,False
4812.5,634268249243125000,347,632,2.8,1,1,340,636,2.8,1,1,354,628,2.8,False
4843.75,634268249243437500,347,632,2.8,1,1,340,636,2.8,1,1,355,628,2.8,False
4859.375,634268249243593750,-9999,-9999,2.8,1,1,340,636,2.8,1,0,355,628,2.8,True
4875,634268249243750000,-9999,-9999,2.8,1,1,339,636,2.8,1,0,355,628,2.8,True
4906.25,634268249244062500,345,629,2.8,1,1,339,636,2.8,1,1,351,622,2.8,False
4921.875,634268249244218750,-9999,-9999,2.8,1,0,339,636,2.8,1,1,351,622,2.8,True
4937.5,634268249244375000,347,620,2.8,1,1,340,622,2.8,1,1,355,619,2.8,False
4953.125,634268249244531250,351,619,2.8,1,1,342,622,2.8,1,1,360,617,2.8,False
4984.375,634268249244843750,351,619,2.8,1,1,342,622,2.8,1,1,360,617,2.8,False
5000,634268249245000000,-9999,-9999,2.8,1,1,342,640,2.8,1,0,360,617,2.8,True
5015.625,634268249245156250,349,624,2.8,1,1,343,640,2.8,1,1,355,609,2.8,False
5046.875,634268249245468750,-9999,-9999,2.8,1,1,344,640,2.8,1,0,355,609,2.8,True
5062.5,634268249245625000,-9999,-9999,2.8,1,1,345,640,2.8,1,0,355,609,2.8,True
5093.75,634268249245937500,-9999,-9999,2.8,1,1,345,640,2.8,1,0,355,609,2.8,True
5109.375,634268249246093750,354,621,2.8,1,1,347,640,2.8,1,1,361,603,2.8,False
5125,634268249246250000,354,620,2.8,1,1,347,640,2.8,1,1,362,601,2.8,False
5140.625,634268249246406250,355,595,2.8,1,1,348,604,2.8,1,1,362,586,2.8,False
5171.875,634268249246718750,357,592,2.8,1,1,350,603,2.8,1,1,364,582,2.8,False
5187.5,634268249246875000,-9999,-9999,2.8,1,1,350,601,2.8,1,0,364,582,2.8,True
5203.125,634268249247031250,-9999,-9999,2.8,1,1,350,559,2.8,1,0,364,582,2.8,True
5234.375,634268249247343750,357,564,2.8,1,1,352,559,2.8,1,1,363,569,2.8,False
5250,634268249247500000,-9999,-9999,2.8,1,1,350,559,2.8,1,0,363,569,2.8,True
5281.25,634268249247812500,356,581,2.8,1,1,350,591,2.8,1,1,363,572,2.8,False
5296.875,634268249247968750,356,583,2.8,1,1,350,593,2.8,1,1,363,573,2.8,False
5312.5,634268249248125000,353,591,2.8,1,1,350,601,2.8,1,1,357,582,2.8,False
5343.75,634268249248437500,350,597,2.8,1,1,349,601,2.8,1,1,352,593,2.8,False
5359.375,634268249248593750,348,601,2.8,1,1,344,601,2.8,1,1,352,601,2.8,False
5375,634268249248750000,-9999,-9999,2.8,1,1,344,642,2.8,1,0,352,601,2.8,True
5406.25,634268249249062500,347,631,2.8,1,1,342,644,2.8,1,1,352,618,2.8,False
5421.875,634268249249218750,347,632,2.8,1,1,340,647,2.8,1,1,355,618,2.8,False
5437.5,634268249249375000,345,633,2.8,1,1,339,648,2.8,1,1,352,618,2.8,False
5453.125,634268249249531250,347,633,2.8,1,1,339,649,2.8,1,1,355,618,2.8,False
5484.375,634268249249843750,347,637,2.8,1,1,339,649,2.8,1,1,355,626,2.8,False
5500,634268249250000000,347,633,2.8,1,1,339,649,2.8,1,1,355,618,2.8,False
5515.625,634268249250156250,347,633,2.8,1,1,340,649,2.8,1,1,355,618,2.8,False
5546.875,634268249250468750,347,633,2.8,1,1,340,649,2.8,1,1,355,618,2.8,False
5562.5,634268249250625000,347,632,2.8,1,1,340,648,2.8,1,1,355,616,2.8,False
5578.125,634268249250781250,349,632,2.8,1,1,340,648,2.8,1,1,358,616,2.8,False
5609.375,634268249251093750,349,632,2.8,1,1,340,649,2.8,1,1,358,616,2.8,False
5625,634268249251250000,350,632,2.8,1,1,341,649,2.8,1,1,359,616,2.8,False
5640.625,634268249251406250,352,645,2.8,1,1,345,653,2.8,1,1,359,637,2.8,False
5671.875,634268249251718750,-9999,-9999,2.8,1,1,375,685,2.8,1,0,359,637,2.8,True
5687.5,634268249251875000,383,689,2.8,1,1,379,686,2.8,1,1,387,693,2.8,False
5718.75,634268249252187500,-9999,-9999,2.8,1,1,379,693,2.8,1,0,387,693,2.8,True
5734.375,634268249252343750,-9999,-9999,2.8,1,0,379,693,2.8,1,0,387,693,2.8,True
5750,634268249252500000,388,700,2.8,1,1,383,698,2.8,1,1,394,702,2.8,False
5765.625,634268249252656250,-9999,-9999,2.8,1,1,383,700,2.8,1,0,394,702,2.8,True
5796.875,634268249252968750,-9999,-9999,2.8,1,1,383,700,2.8,1,0,394,702,2.8,True
5812.5,634268249253125000,384,701,2.8,1,1,381,700,2.8,1,1,387,702,2.8,False
5828.125,634268249253281250,-9999,-9999,2.8,1,1,381,700,2.8,1,0,387,702,2.8,True
5859.375,634268249253593750,-9999,-9999,2.8,1,1,383,700,2.8,1,0,387,702,2.8,True
5875,634268249253750000,-9999,-9999,2.8,1,1,383,700,2.8,1,0,387,702,2.8,True
5906.25,634268249254062500,382,701,2.8,1,1,381,700,2.8,1,1,383,702,2.8,False
5921.875,634268249254218750,382,701,2.8,1,1,381,700,2.8,1,1,383,702,2.8,False
5937.5,634268249254375000,382,701,2.8,1,1,381,700,2.8,1,1,383,702,2.8,False
5953.125,634268249254531250,383,701,2.8,1,1,381,700,2.8,1,1,386,702,2.8,False
5984.375,634268249254843750,-9999,-9999,2.8,1,1,381,695,2.8,1,0,386,702,2.8,True
6000,634268249255000000,-9999,-9999,2.8,1,1,383,695,2.8,1,0,386,702,2.8,True
6015.625,634268249255156250,-9999,-9999,2.8,1,1,385,683,2.8,1,0,386,702,2.8,True
6046.875,634268249255468750,-9999,-9999,2.8,1,0,385,683,2.8,1,1,542,695,2.8,True
6062.5,634268249255625000,-9999,-9999,2.8,1,1,607,638,2.8,1,0,542,695,2.8,True
6078.125,634268249255781250,-9999,-9999,2.8,1,1,607,638,2.8,1,0,542,695,2.8,True
6109.375,634268249256093750,-9999,-9999,2.8,1,1,608,633,2.8,1,0,542,695,2.8,True
6125,634268249256250000,608,621,2.8,1,1,608,620,2.8,1,1,609,622,2.8,False
6140.625,634268249256406250,-9999,-9999,2.8,1,1,608,620,2.8,1,0,609,622,2.8,True
6171.875,634268249256718750,611,620,2.8,1,1,609,620,2.8,1,1,614,620,2.8,False
6187.5,634268249256875000,-9999,-9999,2.8,1,1,609,620,2.8,1,0,614,620,2.8,True
6218.75,634268249257187500,613,618,2.8,1,1,611,620,2.8,1,1,616,616,2.8,False
6234.375,634268249257343750,-9999,-9999,2.8,1,1,611,616,2.8,1,0,616,616,2.8,True
6250,634268249257500000,612,615,2.8,1,1,609,616,2.8,1,1,616,615,2.8,False
