Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
656.25,634256015803281250,123,477,2.8,1,1,133,497,2.8,1,1,114,457,2.8,False
671.875,634256015803437500,123,477,2.8,1,1,132,497,2.8,1,1,114,458,2.8,False
703.125,634256015803750000,121,474,2.8,1,1,129,491,2.8,1,1,114,458,2.8,False
718.75,634256015803906250,119,477,2.8,1,1,129,497,2.8,1,1,110,458,2.8,False
734.375,634256015804062500,121,478,2.8,1,1,133,499,2.8,1,1,110,458,2.8,False
750,634256015804218750,123,480,2.8,1,1,133,499,2.8,1,1,114,461,2.8,False
781.25,634256015804531250,124,483,2.8,1,1,129,501,2.8,1,1,119,466,2.8,False
796.875,634256015804687500,124,483,2.8,1,1,129,505,2.8,1,1,119,461,2.8,False
812.5,634256015804843750,123,488,2.8,1,1,128,515,2.8,1,1,119,461,2.8,False
843.75,634256015805156250,122,493,2.8,1,1,125,521,2.8,1,1,119,466,2.8,False
859.375,634256015805312500,120,496,2.8,1,1,122,521,2.8,1,1,119,472,2.8,False
890.625,634256015805625000,115,498,2.8,1,1,122,521,2.8,1,1,109,475,2.8,False
906.25,634256015805781250,114,498,2.8,1,1,121,521,2.8,1,1,107,475,2.8,False
921.875,634256015805937500,110,498,2.8,1,1,114,521,2.8,1,1,106,475,2.8,False
953.125,634256015806250000,-9999,-9999,2.8,1,1,95,511,2.8,1,0,106,475,2.8,True
968.75,634256015806406250,102,498,2.8,1,1,110,521,2.8,1,1,95,475,2.8,False
984.375,634256015806562500,102,498,2.8,1,1,110,521,2.8,1,1,95,475,2.8,False
1015.625,634256015806875000,102,498,2.8,1,1,109,521,2.8,1,1,95,475,2.8,False
1031.25,634256015807031250,107,495,2.8,1,1,108,514,2.8,1,1,106,476,2.8,False
1046.875,634256015807187500,107,493,2.8,1,1,108,511,2.8,1,1,106,476,2.8,False
1078.125,634256015807500000,107,493,2.8,1,1,108,511,2.8,1,1,106,476,2.8,False
1093.75,634256015807656250,-9999,-9999,2.8,1,1,107,517,2.8,1,0,106,476,2.8,True
1109.375,634256015807812500,108,498,2.8,1,1,109,514,2.8,1,1,107,482,2.8,False
1125,634256015807968750,108,498,2.8,1,1,109,514,2.8,1,1,107,482,2.8,False
1156.25,634256015808281250,110,496,2.8,1,1,112,511,2.8,1,1,108,482,2.8,False
1171.875,634256015808437500,110,495,2.8,1,1,113,510,2.8,1,1,108,480,2.8,False
1203.125,634256015808750000,111,493,2.8,1,1,114,506,2.8,1,1,108,480,2.8,False
1218.75,634256015808906250,116,485,2.8,1,1,125,503,2.8,1,1,108,468,2.8,False
1234.375,634256015809062500,118,480,2.8,1,1,128,493,2.8,1,1,108,468,2.8,False
1250,634256015809218750,118,449,2.8,1,1,128,458,2.8,1,1,108,440,2.8,False
1281.25,634256015809531250,121,445,2.8,1,1,135,455,2.8,1,1,108,436,2.8,False
1296.875,634256015809687500,119,439,2.8,1,1,135,453,2.8,1,1,103,426,2.8,False
1312.5,634256015809843750,118,438,2.8,1,1,135,453,2.8,1,1,102,424,2.8,False
1343.75,634256015810156250,119,437,2.8,1,1,135,450,2.8,1,1,103,424,2.8,False
1359.375,634256015810312500,118,429,2.8,1,1,135,450,2.8,1,1,102,409,2.8,False
1390.625,634256015810625000,118,427,2.8,1,1,134,450,2.8,1,1,102,405,2.8,False
1406.25,634256015810781250,-9999,-9999,2.8,1,1,104,425,2.8,1,0,102,405,2.8,True
1421.875,634256015810937500,-9999,-9999,2.8,1,1,106,435,2.8,1,0,102,405,2.8,True
1437.5,634256015811093750,115,423,2.8,1,1,128,450,2.8,1,1,102,396,2.8,False
1468.75,634256015811406250,115,422,2.8,1,1,128,450,2.8,1,1,102,394,2.8,False
1484.375,634256015811562500,115,421,2.8,1,1,128,449,2.8,1,1,103,394,2.8,False
1500,634256015811718750,118,421,2.8,1,1,134,446,2.8,1,1,103,396,2.8,False
1531.25,634256015812031250,-9999,-9999,2.8,1,1,162,440,2.8,1,0,103,396,2.8,True
1546.875,634256015812187500,121,419,2.8,1,1,134,443,2.8,1,1,109,396,2.8,False
1562.5,634256015812343750,140,419,2.8,1,1,148,443,2.8,1,1,132,396,2.8,False
1593.75,634256015812656250,-9999,-9999,2.8,1,1,79,342,2.8,1,0,132,396,2.8,True
1609.375,634256015812812500,140,419,2.8,1,1,148,443,2.8,1,1,132,396,2.8,False
1625,634256015812968750,140,401,2.8,1,1,148,417,2.8,1,1,132,385,2.8,False
1656.25,634256015813281250,140,398,2.5,1,1,148,417,2.8,1,1,132,380,2.2,False
1671.875,634256015813437500,-9999,-9999,2.5,1,1,103,413,2.8,1,0,132,380,2.2,True
1687.5,634256015813593750,140,396,2.8,1,1,148,413,2.8,1,1,132,380,2.8,False
1718.75,634256015813906250,140,386,2.5,1,1,148,396,2.8,1,1,132,376,2.2,False
1734.375,634256015814062500,93,370,2.5,1,1,90,376,2.8,1,1,96,364,2.2,False
1750,634256015814218750,93,370,2.5,1,1,90,376,2.8,1,1,96,364,2.2,False
1781.25,634256015814531250,90,354,2.5,1,1,86,367,2.8,1,1,95,342,2.2,False
1796.875,634256015814687500,-9999,-9999,2.5,1,1,90,405,2.8,1,0,95,342,2.2,True
1828.125,634256015815000000,-9999,-9999,2.5,1,1,77,390,2.8,1,0,95,342,2.2,True
1843.75,634256015815156250,90,354,2.8,1,1,85,367,2.8,1,1,95,342,2.8,False
1859.375,634256015815312500,87,353,2.8,1,1,82,364,2.8,1,1,92,342,2.8,False
1890.625,634256015815625000,85,364,2.8,1,1,79,364,2.8,1,1,92,364,2.8,False
1906.25,634256015815781250,85,364,2.8,1,1,79,364,2.8,1,1,92,364,2.8,False
1921.875,634256015815937500,83,362,2.5,1,1,77,361,2.8,1,1,90,364,2.2,False
1953.125,634256015816250000,82,357,2.8,1,1,76,351,2.8,1,1,88,364,2.8,False
1968.75,634256015816406250,71,362,2.8,1,1,56,360,2.8,1,1,86,365,2.8,False
1984.375,634256015816562500,70,363,2.8,1,1,56,361,2.8,1,1,84,365,2.8,False
2000,634256015816718750,67,363,2.8,1,1,55,361,2.8,1,1,79,365,2.8,False
2031.25,634256015817031250,63,364,2.8,1,1,50,364,2.8,1,1,76,365,2.8,False
2046.875,634256015817187500,63,367,2.8,1,1,50,369,2.8,1,1,76,365,2.8,False
2062.5,634256015817343750,-9999,-9999,2.8,1,1,53,376,2.8,1,0,76,365,2.8,True
2093.75,634256015817656250,63,366,2.8,1,1,50,369,2.8,1,1,76,364,2.8,False
2109.375,634256015817812500,55,372,2.8,1,1,46,386,2.8,1,1,64,358,2.8,False
2140.625,634256015818125000,49,361,2.8,1,1,46,369,2.8,1,1,53,354,2.8,False
2156.25,634256015818281250,-9999,-9999,2.8,1,1,53,365,2.8,1,0,53,354,2.8,True
2171.875,634256015818437500,55,363,2.8,1,1,46,386,2.8,1,1,64,341,2.8,False
2187.5,634256015818593750,-9999,-9999,2.8,1,1,172,425,2.8,1,0,64,341,2.8,True
2218.75,634256015818906250,55,364,2.8,1,1,46,388,2.8,1,1,64,341,2.8,False
2234.375,634256015819062500,55,365,2.8,1,1,46,390,2.8,1,1,64,341,2.8,False
2250,634256015819218750,-9999,-9999,2.8,1,1,181,421,2.8,1,0,64,341,2.8,True
2281.25,634256015819531250,55,365,2.5,1,1,46,390,2.8,1,1,64,341,2.2,False
2296.875,634256015819687500,-9999,-9999,2.5,1,1,152,370,2.8,1,0,64,341,2.2,True
2328.125,634256015820000000,-9999,-9999,2.5,1,1,157,347,2.8,1,0,64,341,2.2,True
2343.75,634256015820156250,64,369,2.5,1,1,58,398,2.8,1,1,70,341,2.2,False
2359.375,634256015820312500,154,382,2.5,1,1,152,410,2.8,1,1,157,354,2.2,False
2375,634256015820468750,160,388,2.5,1,1,162,420,2.8,1,1,159,356,2.2,False
2406.25,634256015820781250,161,390,2.5,1,1,163,424,2.8,1,1,159,356,2.2,False
2421.875,634256015820937500,166,390,2.5,1,1,173,424,2.8,1,1,160,356,2.2,False
2437.5,634256015821093750,167,391,2.5,1,1,173,424,2.8,1,1,161,359,2.2,False
2468.75,634256015821406250,167,395,2.5,1,1,173,425,2.8,1,1,161,366,2.2,False
2484.375,634256015821562500,-9999,-9999,2.5,1,1,114,584,2.8,1,0,161,366,2.2,True
2515.625,634256015821875000,-9999,-9999,2.5,1,1,108,568,2.8,1,0,161,366,2.2,True
2531.25,634256015822031250,166,395,2.8,1,1,173,425,2.8,1,1,160,366,2.8,False
2546.875,634256015822187500,161,395,2.8,1,1,163,425,2.8,1,1,159,366,2.8,False
2578.125,634256015822500000,-9999,-9999,2.8,1,1,95,523,2.8,1,0,159,366,2.8,True
2593.75,634256015822656250,160,397,2.8,1,1,163,428,2.8,1,1,157,366,2.8,False
2609.375,634256015822812500,150,503,2.8,1,1,151,513,2.8,1,1,150,493,2.8,False
2640.625,634256015823125000,-9999,-9999,2.8,1,1,95,526,2.8,1,0,150,493,2.8,True
2656.25,634256015823281250,-9999,-9999,2.8,1,1,91,576,2.8,1,0,150,493,2.8,True
2671.875,634256015823437500,-9999,-9999,2.8,1,1,108,592,2.8,1,0,150,493,2.8,True
2687.5,634256015823593750,108,525,2.8,1,1,108,541,2.8,1,1,109,509,2.8,False
2718.75,634256015823906250,105,542,2.8,1,1,101,542,2.8,1,1,109,543,2.8,False
2734.375,634256015824062500,-9999,-9999,2.8,1,0,101,542,2.8,1,1,105,554,2.8,True
2765.625,634256015824375000,-9999,-9999,2.8,1,1,97,553,2.8,1,0,105,554,2.8,True
2781.25,634256015824531250,-9999,-9999,2.8,1,0,97,553,2.8,1,1,98,560,2.8,True
2796.875,634256015824687500,-9999,-9999,2.8,1,1,107,590,2.8,1,0,98,560,2.8,True
2812.5,634256015824843750,96,554,2.8,1,1,101,559,2.8,1,1,92,549,2.8,False
2843.75,634256015825156250,95,562,2.8,1,1,101,569,2.8,1,1,90,556,2.8,False
2859.375,634256015825312500,95,568,2.8,1,1,101,579,2.8,1,1,90,557,2.8,False
2875,634256015825468750,97,571,2.8,1,1,103,579,2.8,1,1,92,563,2.8,False
2906.25,634256015825781250,-9999,-9999,2.8,1,1,96,569,2.8,1,0,92,563,2.8,True
2921.875,634256015825937500,-9999,-9999,2.8,1,1,95,592,2.8,1,0,92,563,2.8,True
2953.125,634256015826250000,-9999,-9999,2.8,1,0,95,592,2.8,1,1,91,560,2.8,True
2968.75,634256015826406250,98,571,2.8,1,1,104,580,2.8,1,1,92,563,2.8,False
2984.375,634256015826562500,99,574,2.8,1,1,104,580,2.8,1,1,95,569,2.8,False
3000,634256015826718750,101,579,2.8,1,1,106,589,2.8,1,1,97,569,2.8,False
3031.25,634256015827031250,102,580,2.8,1,1,108,591,2.8,1,1,97,569,2.8,False
3046.875,634256015827187500,103,580,2.8,1,1,106,589,2.8,1,1,101,572,2.8,False
3078.125,634256015827500000,103,580,2.8,1,1,106,591,2.8,1,1,101,569,2.8,False
3093.75,634256015827656250,104,580,2.8,1,1,106,591,2.8,1,1,103,569,2.8,False
3109.375,634256015827812500,106,580,2.8,1,1,109,592,2.8,1,1,103,569,2.8,False
3140.625,634256015828125000,106,577,2.8,1,1,109,592,2.8,1,1,104,563,2.8,False
3156.25,634256015828281250,-9999,-9999,2.8,1,0,109,592,2.8,1,1,68,553,2.8,True
3171.875,634256015828437500,105,580,2.8,1,1,106,591,2.8,1,1,104,569,2.8,False
3187.5,634256015828593750,105,574,2.8,1,1,106,590,2.8,1,1,104,558,2.8,False
3218.75,634256015828906250,104,574,2.8,1,1,106,590,2.8,1,1,103,558,2.8,False
3234.375,634256015829062500,104,570,2.8,1,1,106,583,2.8,1,1,103,558,2.8,False
3250,634256015829218750,98,572,2.8,1,1,94,576,2.8,1,1,103,569,2.8,False
3281.25,634256015829531250,-9999,-9999,2.8,1,0,94,576,2.8,1,1,85,585,2.8,True
3296.875,634256015829687500,-9999,-9999,2.8,1,0,94,576,2.8,1,1,93,584,2.8,True
3328.125,634256015830000000,96,570,2.8,1,1,97,583,2.8,1,1,95,558,2.8,False
3343.75,634256015830156250,-9999,-9999,2.8,1,0,97,583,2.8,1,1,91,567,2.8,True
3359.375,634256015830312500,93,570,2.8,1,1,93,583,2.8,1,1,94,558,2.8,False
3375,634256015830468750,93,571,2.8,1,1,93,583,2.8,1,1,94,560,2.8,False
3406.25,634256015830781250,89,570,2.8,1,1,89,581,2.8,1,1,90,560,2.8,False
3437.5,634256015831093750,89,568,2.8,1,1,89,576,2.8,1,1,90,560,2.8,False
3453.125,634256015831250000,91,567,2.8,1,1,93,576,2.8,1,1,90,558,2.8,False
3468.75,634256015831406250,95,557,2.8,1,1,96,561,2.8,1,1,95,554,2.8,False
3484.375,634256015831562500,-9999,-9999,2.8,1,1,338,573,2.8,1,0,95,554,2.8,True
3515.625,634256015831875000,104,546,2.8,1,1,97,558,2.8,1,1,112,535,2.8,False
3531.25,634256015832031250,-9999,-9999,2.8,1,1,336,527,2.8,1,0,112,535,2.8,True
3546.875,634256015832187500,-9999,-9999,2.8,1,1,332,520,2.8,1,0,112,535,2.8,True
3562.5,634256015832343750,279,545,2.8,1,1,266,561,2.8,1,1,293,530,2.8,False
3593.75,634256015832656250,331,548,2.8,1,1,333,570,2.8,1,1,329,527,2.8,False
3609.375,634256015832812500,336,548,2.8,1,1,335,570,2.8,1,1,337,527,2.8,False
3625,634256015832968750,337,544,2.8,1,1,335,561,2.8,1,1,340,527,2.8,False
3656.25,634256015833281250,337,544,2.8,1,1,335,561,2.8,1,1,340,527,2.8,False
3671.875,634256015833437500,337,548,2.8,1,1,335,570,2.8,1,1,340,527,2.8,False
3687.5,634256015833593750,337,557,2.8,1,1,335,571,2.8,1,1,340,544,2.8,False
3718.75,634256015833906250,336,559,2.8,1,1,335,574,2.8,1,1,337,544,2.8,False
3734.375,634256015834062500,329,559,2.8,1,1,330,574,2.8,1,1,329,544,2.8,False
3750,634256015834218750,305,560,2.8,1,1,298,576,2.8,1,1,312,544,2.8,False
3781.25,634256015834531250,-9999,-9999,2.8,1,1,299,591,2.8,1,0,312,544,2.8,True
3796.875,634256015834687500,-9999,-9999,2.8,1,1,296,586,2.8,1,0,312,544,2.8,True
3812.5,634256015834843750,304,560,2.8,1,1,297,576,2.8,1,1,311,544,2.8,False
3843.75,634256015835156250,-9999,-9999,2.8,1,1,293,578,2.8,1,0,311,544,2.8,True
3859.375,634256015835312500,301,560,2.5,1,1,297,576,2.8,1,1,306,544,2.2,False
3875,634256015835468750,301,558,2.5,1,1,297,576,2.8,1,1,305,540,2.2,False
3906.25,634256015835781250,301,534,2.5,1,1,297,576,2.8,1,1,305,492,2.2,False
3921.875,634256015835937500,300,532,2.2,1,1,297,576,2.2,1,1,303,488,2.2,False
3953.125,634256015836250000,299,530,2.5,1,1,297,576,2.8,1,1,302,484,2.2,False
3968.75,634256015836406250,299,519,2.5,1,1,297,568,2.8,1,1,302,470,2.2,False
3984.375,634256015836562500,299,526,2.5,1,1,297,568,2.8,1,1,302,484,2.2,False
4015.625,634256015836875000,299,526,2.5,1,1,297,568,2.8,1,1,302,484,2.2,False
4031.25,634256015837031250,299,526,2.5,1,1,297,568,2.8,1,1,302,484,2.2,False
4046.875,634256015837187500,299,526,2.8,1,1,297,568,2.8,1,1,302,484,2.8,False
4078.125,634256015837500000,304,528,2.5,1,1,307,568,2.8,1,1,302,488,2.2,False
4093.75,634256015837656250,306,528,2.2,1,1,307,568,2.2,1,1,306,488,2.2,False
4109.375,634256015837812500,310,531,2.8,1,1,311,568,2.8,1,1,310,495,2.8,False
4125,634256015837968750,322,532,2.8,1,1,319,568,2.8,1,1,325,497,2.8,False
4156.25,634256015838281250,322,524,2.8,1,1,319,552,2.8,1,1,326,497,2.8,False
4171.875,634256015838437500,324,533,2.2,1,1,320,552,2.2,1,1,329,514,2.2,False
4203.125,634256015838750000,-9999,-9999,2.5,1,1,322,626,2.8,1,0,329,514,2.2,True
4218.75,634256015838906250,-9999,-9999,2.8,1,0,322,626,2.8,1,1,331,523,2.8,True
4234.375,634256015839062500,325,517,2.8,1,1,322,521,2.8,1,1,329,514,2.8,False
4250,634256015839218750,325,494,2.5,1,1,322,454,2.8,1,1,329,535,2.2,False
4281.25,634256015839531250,325,495,2.5,1,1,322,454,2.8,1,1,329,536,2.2,False
4296.875,634256015839687500,325,495,2.8,1,1,322,454,2.8,1,1,329,536,2.8,False
4312.5,634256015839843750,-9999,-9999,2.8,1,1,326,596,2.8,1,0,329,536,2.8,True
4343.75,634256015840156250,325,495,2.5,1,1,322,454,2.8,1,1,329,536,2.2,False
4359.375,634256015840312500,-9999,-9999,2.5,1,0,322,454,2.8,1,0,329,536,2.2,True
4375,634256015840468750,-9999,-9999,2.5,1,0,322,454,2.8,1,0,329,536,2.2,True
4406.25,634256015840781250,-9999,-9999,2.5,1,0,322,454,2.8,1,0,329,536,2.2,True
4421.875,634256015840937500,-9999,-9999,2.5,1,0,322,454,2.8,1,0,329,536,2.2,True
4453.125,634256015841250000,-9999,-9999,2.5,1,0,322,454,2.8,1,0,329,536,2.2,True
4468.75,634256015841406250,-9999,-9999,2.2,1,1,315,553,2.2,1,0,329,536,2.2,True
4500,634256015841718750,324,500,2.2,1,1,322,454,2.2,1,1,326,547,2.2,False
4515.625,634256015841875000,-9999,-9999,2.5,1,1,325,419,2.8,1,0,326,547,2.2,True
4531.25,634256015842031250,324,503,2.5,1,1,323,454,2.8,1,1,326,552,2.2,False
4546.875,634256015842187500,-9999,-9999,2.2,1,1,325,550,2.2,1,0,326,552,2.2,True
4562.5,634256015842343750,-9999,-9999,2.2,1,0,325,550,2.2,1,1,313,635,2.2,True
4593.75,634256015842656250,-9999,-9999,2.2,1,0,325,550,2.2,1,0,313,635,2.2,True
4609.375,634256015842812500,-9999,-9999,2.2,1,0,325,550,2.2,1,0,313,635,2.2,True
4625,634256015842968750,-9999,-9999,2.2,1,0,325,550,2.2,1,0,313,635,2.2,True
4656.25,634256015843281250,-9999,-9999,2.2,1,0,325,550,2.2,1,0,313,635,2.2,True
4671.875,634256015843437500,-9999,-9999,2.2,1,0,325,550,2.2,1,0,313,635,2.2,True
4687.5,634256015843593750,-9999,-9999,2.2,1,0,325,550,2.2,1,0,313,635,2.2,True
4718.75,634256015843906250,-9999,-9999,2.2,1,0,325,550,2.2,1,1,311,500,2.2,True
4734.375,634256015844062500,-9999,-9999,2.2,1,0,325,550,2.2,1,0,311,500,2.2,True
4765.625,634256015844375000,-9999,-9999,2.5,1,1,318,390,2.8,1,0,311,500,2.2,True
4781.25,634256015844531250,-9999,-9999,2.5,1,1,294,376,2.8,1,0,311,500,2.2,True
4796.875,634256015844687500,-9999,-9999,2.5,1,0,294,376,2.8,1,1,317,555,2.2,True
4828.125,634256015845000000,-9999,-9999,2.5,1,0,294,376,2.8,1,1,311,536,2.2,True
4843.75,634256015845156250,-9999,-9999,2.5,1,1,312,604,2.8,1,0,311,536,2.2,True
4859.375,634256015845312500,-9999,-9999,2.5,1,0,312,604,2.8,1,1,305,507,2.2,True
4890.625,634256015845625000,324,534,2.5,1,1,323,521,2.8,1,1,326,547,2.2,False
4906.25,634256015845781250,323,534,2.5,1,1,323,521,2.8,1,1,324,547,2.2,False
4921.875,634256015845937500,322,500,2.5,1,1,322,454,2.8,1,1,322,547,2.2,False
4937.5,634256015846093750,320,496,2.8,1,1,320,441,2.8,1,1,321,552,2.8,False
4968.75,634256015846406250,-9999,-9999,2.8,1,0,320,441,2.8,1,0,321,552,2.8,True
4984.375,634256015846562500,320,521,2.2,1,1,320,495,2.2,1,1,321,547,2.2,False
5015.625,634256015846875000,-9999,-9999,2.2,1,0,320,495,2.2,1,1,348,547,2.2,True
5031.25,634256015847031250,-9999,-9999,2.2,1,0,320,495,2.2,1,1,349,516,2.2,True
5046.875,634256015847187500,-9999,-9999,2.2,1,0,320,495,2.2,1,1,355,520,2.2,True
5078.125,634256015847500000,-9999,-9999,2.2,1,1,343,541,2.2,1,0,355,520,2.2,True
5093.75,634256015847656250,325,517,2.5,1,1,324,495,2.8,1,1,326,540,2.2,False
5109.375,634256015847812500,325,517,2.2,1,1,324,495,2.2,1,1,326,540,2.2,False
5125,634256015847968750,327,514,2.2,1,1,324,495,2.2,1,1,330,534,2.2,False
5156.25,634256015848281250,332,476,2.5,1,1,327,426,2.8,1,1,338,526,2.2,False
5171.875,634256015848437500,332,510,2.2,1,1,327,495,2.2,1,1,338,526,2.2,False
5187.5,634256015848593750,332,476,2.5,1,1,327,424,2.8,1,1,338,529,2.2,False
5218.75,634256015848906250,-9999,-9999,2.5,1,1,320,441,2.8,1,0,338,529,2.2,True
5234.375,634256015849062500,332,480,2.5,1,1,327,429,2.8,1,1,338,532,2.2,False
5250,634256015849218750,332,480,2.8,1,1,327,429,2.8,1,1,338,532,2.8,False
5281.25,634256015849531250,332,484,2.5,1,1,327,437,2.8,1,1,338,532,2.2,False
5296.875,634256015849687500,328,480,2.5,1,1,322,429,2.8,1,1,335,532,2.2,False
5312.5,634256015849843750,321,484,2.5,1,1,321,437,2.8,1,1,322,532,2.2,False
5343.75,634256015850156250,321,485,2.5,1,1,321,437,2.8,1,1,322,534,2.2,False
5359.375,634256015850312500,319,486,2.2,1,1,319,437,2.2,1,1,320,535,2.2,False
5375,634256015850468750,319,493,2.2,1,1,319,448,2.2,1,1,320,539,2.2,False
5406.25,634256015850781250,-9999,-9999,2.2,1,0,319,448,2.2,1,1,324,622,2.2,True
5421.875,634256015850937500,-9999,-9999,2.2,1,0,319,448,2.2,1,1,349,652,2.2,True
5453.125,634256015851250000,319,496,2.5,1,1,319,448,2.8,1,1,320,544,2.2,False
5468.75,634256015851406250,-9999,-9999,2.5,1,0,319,448,2.8,1,1,350,610,2.2,True
5484.375,634256015851562500,320,507,2.2,1,1,321,452,2.2,1,1,320,563,2.2,False
5500,634256015851718750,322,519,2.5,1,1,322,475,2.8,1,1,322,564,2.2,False
5531.25,634256015852031250,334,520,2.5,1,1,331,475,2.8,1,1,337,566,2.2,False
5546.875,634256015852187500,-9999,-9999,2.5,1,1,341,673,2.8,1,0,337,566,2.2,True
5562.5,634256015852343750,340,596,2.5,1,1,334,574,2.8,1,1,347,619,2.2,False
5593.75,634256015852656250,340,609,2.5,1,1,334,600,2.8,1,1,347,619,2.2,False
5609.375,634256015852812500,340,609,2.5,1,1,334,600,2.8,1,1,347,619,2.2,False
5625,634256015852968750,340,609,2.5,1,1,334,600,2.8,1,1,347,619,2.2,False
5656.25,634256015853281250,340,609,2.8,1,1,334,600,2.8,1,1,347,619,2.8,False
5671.875,634256015853437500,335,615,2.5,1,1,334,611,2.8,1,1,337,619,2.2,False
5703.125,634256015853750000,-9999,-9999,2.5,1,0,334,611,2.8,1,1,341,634,2.2,True
5718.75,634256015853906250,327,608,2.5,1,1,323,611,2.8,1,1,331,606,2.2,False
5734.375,634256015854062500,326,602,2.8,1,1,321,611,2.8,1,1,331,594,2.8,False
5750,634256015854218750,324,585,2.5,1,1,320,611,2.8,1,1,329,560,2.2,False
5781.25,634256015854531250,322,585,2.5,1,1,319,611,2.8,1,1,326,559,2.2,False
5796.875,634256015854687500,322,517,2.5,1,1,319,475,2.8,1,1,325,559,2.2,False
5828.125,634256015855000000,320,514,2.5,1,1,319,469,2.8,1,1,322,559,2.2,False
5843.75,634256015855156250,-9999,-9999,2.5,1,1,321,441,2.8,1,0,322,559,2.2,True
5859.375,634256015855312500,322,513,2.5,1,1,320,469,2.8,1,1,325,558,2.2,False
5875,634256015855468750,-9999,-9999,2.8,1,0,320,469,2.8,1,1,315,-43,2.8,True
5906.25,634256015855781250,320,506,2.5,1,1,319,455,2.8,1,1,321,558,2.2,False
5921.875,634256015855937500,-9999,-9999,2.5,1,0,319,455,2.8,1,1,308,536,2.2,True
5953.125,634256015856250000,-9999,-9999,2.5,1,1,309,441,2.8,1,0,308,536,2.2,True
5968.75,634256015856406250,320,516,2.5,1,1,319,475,2.8,1,1,321,558,2.2,False
5984.375,634256015856562500,317,513,2.2,1,1,319,475,2.2,1,1,315,552,2.2,False
6015.625,634256015856875000,315,503,2.8,1,1,318,455,2.8,1,1,312,551,2.8,False
6031.25,634256015857031250,-9999,-9999,2.5,1,0,318,455,2.8,1,1,310,554,2.2,True
6046.875,634256015857187500,314,503,2.5,1,1,318,455,2.8,1,1,311,551,2.2,False
6078.125,634256015857500000,-9999,-9999,2.5,1,1,315,437,2.8,1,0,311,551,2.2,True
6093.75,634256015857656250,-9999,-9999,2.5,1,0,315,437,2.8,1,1,305,555,2.2,True
6109.375,634256015857812500,314,513,2.5,1,1,316,475,2.8,1,1,312,551,2.2,False
6140.625,634256015858125000,313,548,2.5,1,1,312,546,2.8,1,1,314,551,2.2,False
6156.25,634256015858281250,312,548,2.2,1,1,311,546,2.2,1,1,314,550,2.2,False
