Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
2250,634255119716875000,472,336,2.5,1,1,459,324,2.2,1,1,486,349,2.8,False
2265.625,634255119717031250,471,366,2.8,1,1,458,353,2.8,1,1,484,379,2.8,False
2296.875,634255119717343750,423,379,2.8,1,1,422,372,2.8,1,1,425,386,2.8,False
2312.5,634255119717500000,393,385,2.5,1,1,391,377,2.2,1,1,395,393,2.8,False
2328.125,634255119717656250,393,385,2.8,1,1,391,378,2.8,1,1,395,393,2.8,False
2359.375,634255119717968750,388,387,2.8,1,1,383,379,2.8,1,1,394,395,2.8,False
2375,634255119718125000,387,395,2.5,1,1,381,391,2.2,1,1,394,399,2.8,False
2390.625,634255119718281250,385,397,2.5,1,1,377,394,2.2,1,1,393,401,2.8,False
2421.875,634255119718593750,384,400,2.8,1,1,377,398,2.8,1,1,391,402,2.8,False
2437.5,634255119718750000,383,400,2.5,1,1,377,398,2.2,1,1,389,402,2.8,False
2453.125,634255119718906250,381,405,2.5,1,1,377,405,2.2,1,1,386,406,2.8,False
2484.375,634255119719218750,365,411,2.5,1,1,349,405,2.2,1,1,382,417,2.8,False
2500,634255119719375000,110,412,2.5,1,1,100,407,2.2,1,1,120,418,2.8,False
2515.625,634255119719531250,106,415,2.5,1,1,100,411,2.2,1,1,113,420,2.8,False
2546.875,634255119719843750,95,416,2.5,1,1,93,411,2.2,1,1,97,421,2.8,False
2562.5,634255119720000000,94,416,2.5,1,1,93,411,2.2,1,1,96,422,2.8,False
2578.125,634255119720156250,94,418,2.8,1,1,93,411,2.8,1,1,96,426,2.8,False
2609.375,634255119720468750,94,419,2.5,1,1,92,411,2.2,1,1,96,427,2.8,False
2625,634255119720625000,93,419,2.5,1,1,92,411,2.2,1,1,95,427,2.8,False
2640.625,634255119720781250,94,421,2.5,1,1,92,412,2.2,1,1,96,431,2.8,False
2671.875,634255119721093750,93,421,2.8,1,1,91,411,2.8,1,1,96,431,2.8,False
2687.5,634255119721250000,93,421,2.8,1,1,91,411,2.8,1,1,95,431,2.8,False
2703.125,634255119721406250,91,415,2.5,1,1,90,399,2.2,1,1,93,431,2.8,False
2734.375,634255119721718750,86,411,2.8,1,1,83,392,2.8,1,1,90,431,2.8,False
2750,634255119721875000,85,410,2.5,1,1,80,390,2.2,1,1,90,431,2.8,False
2765.625,634255119722031250,47,385,2.8,1,1,41,383,2.8,1,1,53,387,2.8,False
2796.875,634255119722343750,44,363,2.8,1,1,35,363,2.8,1,1,53,364,2.8,False
2812.5,634255119722500000,42,363,2.8,1,1,33,363,2.8,1,1,51,364,2.8,False
2828.125,634255119722656250,42,363,2.5,1,1,33,363,2.2,1,1,51,364,2.8,False
2859.375,634255119722968750,41,363,2.8,1,1,33,363,2.8,1,1,49,364,2.8,False
2875,634255119723125000,41,362,2.5,1,1,33,362,2.2,1,1,49,362,2.8,False
2890.625,634255119723281250,43,360,2.5,1,1,35,361,2.2,1,1,51,360,2.8,False
2921.875,634255119723593750,45,360,2.5,1,1,40,361,2.2,1,1,51,360,2.8,False
2937.5,634255119723750000,46,356,2.5,1,1,40,355,2.2,1,1,53,358,2.8,False
2953.125,634255119723906250,47,355,2.5,1,1,41,355,2.2,1,1,53,356,2.8,False
2984.375,634255119724218750,56,319,2.5,1,1,47,315,2.2,1,1,65,323,2.8,False
3000,634255119724375000,61,284,2.5,1,1,51,287,2.2,1,1,72,282,2.8,False
3015.625,634255119724531250,61,277,2.5,1,1,51,275,2.2,1,1,72,280,2.8,False
3046.875,634255119724843750,62,275,2.5,1,1,51,273,2.2,1,1,73,277,2.8,False
3062.5,634255119725000000,64,273,2.5,1,1,55,271,2.2,1,1,73,276,2.8,False
3078.125,634255119725156250,64,273,2.5,1,1,55,271,2.2,1,1,73,276,2.8,False
3109.375,634255119725468750,69,273,2.5,1,1,58,271,2.2,1,1,81,276,2.8,False
3125,634255119725625000,69,270,2.5,1,1,58,265,2.2,1,1,81,276,2.8,False
3140.625,634255119725781250,69,270,2.5,1,1,58,265,2.2,1,1,81,276,2.8,False
3171.875,634255119726093750,67,269,2.5,1,1,53,264,2.2,1,1,81,274,2.8,False
3187.5,634255119726250000,67,268,2.5,1,1,53,264,2.2,1,1,82,273,2.8,False
3203.125,634255119726406250,64,267,2.5,1,1,46,263,2.2,1,1,82,272,2.8,False
3234.375,634255119726718750,64,267,2.5,1,1,46,263,2.2,1,1,82,272,2.8,False
3250,634255119726875000,63,265,2.5,1,1,46,259,2.2,1,1,81,272,2.8,False
3265.625,634255119727031250,62,264,2.2,1,1,43,259,2.2,1,1,81,270,2.2,False
3296.875,634255119727343750,61,264,2.5,1,1,42,258,2.2,1,1,81,270,2.8,False
3312.5,634255119727500000,60,255,2.5,1,1,41,241,2.2,1,1,80,270,2.8,False
3328.125,634255119727656250,43,255,2.5,1,1,41,241,2.2,1,1,46,269,2.8,False
3359.375,634255119727968750,39,251,2.5,1,1,33,241,2.2,1,1,45,262,2.8,False
3375,634255119728125000,33,251,2.5,1,1,21,241,2.2,1,1,45,262,2.8,False
3390.625,634255119728281250,28,241,2.2,1,1,21,226,2.2,1,1,36,256,2.2,False
3421.875,634255119728593750,21,237,2.5,1,1,13,218,2.2,1,1,30,256,2.8,False
3437.5,634255119728750000,21,238,2.5,1,1,13,218,2.2,1,1,30,258,2.8,False
3453.125,634255119728906250,21,238,2.5,1,1,13,218,2.2,1,1,30,258,2.8,False
3484.375,634255119729218750,24,235,2.5,1,1,13,212,2.2,1,1,36,258,2.8,False
3500,634255119729375000,25,235,2.5,1,1,20,212,2.2,1,1,30,258,2.8,False
3515.625,634255119729531250,25,235,2.2,1,1,20,212,2.2,1,1,30,258,2.2,False
3546.875,634255119729843750,22,235,2.5,1,1,15,212,2.2,1,1,30,258,2.8,False
3562.5,634255119730000000,24,234,2.5,1,1,18,212,2.2,1,1,30,256,2.8,False
3578.125,634255119730156250,25,235,2.5,1,1,20,212,2.2,1,1,30,258,2.8,False
3609.375,634255119730468750,26,235,2.5,1,1,20,213,2.2,1,1,33,258,2.8,False
3625,634255119730625000,35,243,2.8,1,1,21,227,2.8,1,1,49,260,2.8,False
3640.625,634255119730781250,37,246,2.5,1,1,21,230,2.2,1,1,53,263,2.8,False
3671.875,634255119731093750,85,277,2.5,1,1,92,271,2.2,1,1,79,283,2.8,False
3687.5,634255119731250000,111,308,2.5,1,1,96,297,2.2,1,1,126,320,2.8,False
3703.125,634255119731406250,120,315,2.8,1,1,106,305,2.8,1,1,135,325,2.8,False
3734.375,634255119731718750,120,319,2.5,1,1,106,313,2.2,1,1,135,325,2.8,False
3750,634255119731875000,128,319,2.5,1,1,117,313,2.2,1,1,139,325,2.8,False
3765.625,634255119732031250,128,321,2.5,1,1,117,314,2.2,1,1,139,329,2.8,False
3796.875,634255119732343750,128,322,2.5,1,1,117,314,2.2,1,1,139,331,2.8,False
3812.5,634255119732500000,128,323,2.5,1,1,117,315,2.2,1,1,139,331,2.8,False
3828.125,634255119732656250,126,325,2.5,1,1,112,318,2.2,1,1,140,332,2.8,False
3859.375,634255119732968750,125,328,2.5,1,1,112,323,2.2,1,1,139,333,2.8,False
3875,634255119733125000,125,323,2.5,1,1,112,315,2.2,1,1,139,331,2.8,False
3890.625,634255119733281250,124,326,2.5,1,1,112,319,2.2,1,1,136,333,2.8,False
3921.875,634255119733593750,124,325,2.5,1,1,112,319,2.2,1,1,136,331,2.8,False
3937.5,634255119733750000,127,325,2.5,1,1,115,319,2.2,1,1,139,331,2.8,False
3953.125,634255119733906250,127,328,2.8,1,1,115,323,2.8,1,1,139,334,2.8,False
3984.375,634255119734218750,132,330,2.5,1,1,124,326,2.2,1,1,141,334,2.8,False
4000,634255119734375000,181,334,2.8,1,1,162,332,2.8,1,1,201,337,2.8,False
4015.625,634255119734531250,185,336,2.8,1,1,169,333,2.8,1,1,201,339,2.8,False
4046.875,634255119734843750,186,338,2.5,1,1,169,334,2.2,1,1,203,342,2.8,False
4062.5,634255119735000000,186,341,2.5,1,1,169,337,2.2,1,1,203,345,2.8,False
4078.125,634255119735156250,186,341,2.8,1,1,169,337,2.8,1,1,203,346,2.8,False
4109.375,634255119735468750,192,342,2.5,1,1,180,339,2.2,1,1,205,346,2.8,False
4125,634255119735625000,192,343,2.8,1,1,181,340,2.8,1,1,204,346,2.8,False
4140.625,634255119735781250,193,343,2.5,1,1,181,340,2.2,1,1,205,347,2.8,False
4171.875,634255119736093750,193,343,2.5,1,1,181,340,2.2,1,1,205,347,2.8,False
4187.5,634255119736250000,193,344,2.5,1,1,181,341,2.2,1,1,205,347,2.8,False
4203.125,634255119736406250,194,344,2.8,1,1,181,342,2.8,1,1,207,347,2.8,False
4234.375,634255119736718750,195,346,2.5,1,1,181,346,2.2,1,1,210,347,2.8,False
4250,634255119736875000,198,347,2.8,1,1,185,349,2.8,1,1,211,346,2.8,False
4265.625,634255119737031250,214,346,2.8,1,1,218,346,2.8,1,1,211,347,2.8,False
4296.875,634255119737343750,246,346,2.5,1,1,230,346,2.2,1,1,262,347,2.8,False
4312.5,634255119737500000,248,348,2.8,1,1,232,349,2.8,1,1,264,348,2.8,False
4343.75,634255119737812500,265,349,2.8,1,1,264,350,2.8,1,1,266,349,2.8,False
4359.375,634255119737968750,265,349,2.8,1,1,264,350,2.8,1,1,267,349,2.8,False
4375,634255119738125000,266,349,2.8,1,1,264,350,2.8,1,1,268,349,2.8,False
4390.625,634255119738281250,267,349,2.8,1,1,267,350,2.8,1,1,268,349,2.8,False
4421.875,634255119738593750,266,349,2.8,1,1,264,350,2.8,1,1,268,349,2.8,False
4437.5,634255119738750000,267,350,2.8,1,1,267,351,2.8,1,1,267,349,2.8,False
4468.75,634255119739062500,267,350,2.8,1,1,267,351,2.8,1,1,268,349,2.8,False
4484.375,634255119739218750,270,349,2.8,1,1,270,351,2.8,1,1,271,348,2.8,False
4500,634255119739375000,273,348,2.8,1,1,274,351,2.8,1,1,272,346,2.8,False
4515.625,634255119739531250,275,348,2.8,1,1,278,351,2.8,1,1,272,346,2.8,False
4546.875,634255119739843750,277,348,2.8,1,1,280,351,2.8,1,1,274,346,2.8,False
4562.5,634255119740000000,286,349,2.5,1,1,280,356,2.2,1,1,293,343,2.8,False
4578.125,634255119740156250,287,350,2.8,1,1,281,357,2.8,1,1,294,343,2.8,False
4609.375,634255119740468750,293,350,2.8,1,1,285,358,2.8,1,1,301,342,2.8,False
4625,634255119740625000,294,352,2.8,1,1,287,363,2.8,1,1,301,342,2.8,False
4656.25,634255119740937500,294,352,2.5,1,1,287,363,2.2,1,1,301,342,2.8,False
4671.875,634255119741093750,294,352,2.5,1,1,287,363,2.2,1,1,301,342,2.8,False
4687.5,634255119741250000,291,359,2.5,1,1,285,371,2.2,1,1,297,348,2.8,False
4703.125,634255119741406250,289,363,2.5,1,1,281,378,2.2,1,1,297,348,2.8,False
4734.375,634255119741718750,285,394,2.8,1,1,273,395,2.8,1,1,297,394,2.8,False
4750,634255119741875000,164,399,2.8,1,1,155,399,2.8,1,1,174,400,2.8,False
4765.625,634255119742031250,155,407,2.5,1,1,155,409,2.2,1,1,155,405,2.8,False
4796.875,634255119742343750,151,407,2.5,1,1,148,409,2.2,1,1,155,405,2.8,False
4812.5,634255119742500000,149,407,2.8,1,1,148,409,2.8,1,1,150,406,2.8,False
4843.75,634255119742812500,148,407,2.5,1,1,146,409,2.2,1,1,150,406,2.8,False
4859.375,634255119742968750,145,407,2.5,1,1,141,409,2.2,1,1,149,406,2.8,False
4875,634255119743125000,144,407,2.5,1,1,141,408,2.2,1,1,148,406,2.8,False
4890.625,634255119743281250,143,407,2.5,1,1,141,408,2.2,1,1,146,406,2.8,False
4921.875,634255119743593750,135,402,2.5,1,1,125,398,2.2,1,1,145,406,2.8,False
4937.5,634255119743750000,132,402,2.5,1,1,123,398,2.2,1,1,142,406,2.8,False
4953.125,634255119743906250,131,402,2.8,1,1,122,398,2.8,1,1,141,406,2.8,False
4984.375,634255119744218750,128,402,2.5,1,1,117,398,2.2,1,1,140,406,2.8,False
5000,634255119744375000,128,407,2.5,1,1,117,406,2.2,1,1,139,409,2.8,False
5031.25,634255119744687500,118,419,2.8,1,1,102,406,2.8,1,1,135,433,2.8,False
5046.875,634255119744843750,72,423,2.5,1,1,69,413,2.2,1,1,76,434,2.8,False
5062.5,634255119745000000,70,426,2.5,1,1,65,415,2.2,1,1,76,438,2.8,False
5078.125,634255119745156250,70,432,2.5,1,1,65,419,2.2,1,1,76,446,2.8,False
5109.375,634255119745468750,66,441,2.5,1,1,64,435,2.2,1,1,69,448,2.8,False
5125,634255119745625000,66,442,2.5,1,1,64,436,2.2,1,1,69,449,2.8,False
5140.625,634255119745781250,70,442,2.5,1,1,65,436,2.2,1,1,76,449,2.8,False
5171.875,634255119746093750,72,445,2.5,1,1,68,442,2.2,1,1,76,449,2.8,False
5187.5,634255119746250000,74,454,2.5,1,1,68,445,2.2,1,1,80,463,2.8,False
5218.75,634255119746562500,79,462,2.5,1,1,71,452,2.2,1,1,88,473,2.8,False
5234.375,634255119746718750,115,568,2.8,1,1,120,557,2.8,1,1,111,580,2.8,False
5250,634255119746875000,118,568,2.5,1,1,121,557,2.2,1,1,116,580,2.8,False
5265.625,634255119747031250,121,573,2.8,1,1,123,566,2.8,1,1,119,580,2.8,False
5296.875,634255119747343750,122,575,2.5,1,1,123,569,2.2,1,1,121,582,2.8,False
5312.5,634255119747500000,122,581,2.5,1,1,123,580,2.2,1,1,121,582,2.8,False
5328.125,634255119747656250,125,583,2.5,1,1,127,583,2.2,1,1,124,584,2.8,False
5359.375,634255119747968750,126,588,2.5,1,1,128,592,2.2,1,1,124,584,2.8,False
5375,634255119748125000,126,588,2.5,1,1,128,592,2.2,1,1,125,584,2.8,False
5406.25,634255119748437500,129,587,2.8,1,1,132,592,2.8,1,1,127,582,2.8,False
5421.875,634255119748593750,131,587,2.5,1,1,134,592,2.2,1,1,129,582,2.8,False
5437.5,634255119748750000,132,581,2.5,1,1,134,583,2.2,1,1,130,579,2.8,False
5453.125,634255119748906250,152,581,2.5,1,1,152,583,2.2,1,1,153,579,2.8,False
5484.375,634255119749218750,153,526,2.5,1,1,152,537,2.2,1,1,155,516,2.8,False
5500,634255119749375000,157,515,2.8,1,1,156,519,2.8,1,1,158,511,2.8,False
5515.625,634255119749531250,158,512,2.8,1,1,156,514,2.8,1,1,160,510,2.8,False
5546.875,634255119749843750,159,507,2.8,1,1,158,506,2.8,1,1,161,509,2.8,False
5562.5,634255119750000000,168,505,2.8,1,1,165,506,2.8,1,1,172,505,2.8,False
5593.75,634255119750312500,196,502,2.8,1,1,197,501,2.8,1,1,195,503,2.8,False
5609.375,634255119750468750,394,501,2.5,1,1,377,501,2.2,1,1,412,502,2.8,False
5625,634255119750625000,405,395,2.8,1,1,384,404,2.8,1,1,426,387,2.8,False
5640.625,634255119750781250,414,394,2.8,1,1,400,402,2.8,1,1,429,387,2.8,False
5671.875,634255119751093750,414,391,2.5,1,1,400,398,2.2,1,1,429,385,2.8,False
5687.5,634255119751250000,414,387,2.8,1,1,400,391,2.8,1,1,429,383,2.8,False
5703.125,634255119751406250,415,385,2.8,1,1,401,391,2.8,1,1,429,380,2.8,False
5734.375,634255119751718750,415,383,2.5,1,1,401,390,2.2,1,1,429,376,2.8,False
5750,634255119751875000,415,380,2.5,1,1,401,386,2.2,1,1,429,375,2.8,False
5765.625,634255119752031250,418,379,2.5,1,1,406,383,2.2,1,1,430,375,2.8,False
5796.875,634255119752343750,415,378,2.5,1,1,401,382,2.2,1,1,429,375,2.8,False
5812.5,634255119752500000,417,379,2.5,1,1,406,383,2.2,1,1,429,376,2.8,False
5828.125,634255119752656250,418,379,2.8,1,1,406,383,2.8,1,1,430,376,2.8,False
5859.375,634255119752968750,418,380,2.2,1,1,406,385,2.2,1,1,430,376,2.2,False
5875,634255119753125000,422,383,2.2,1,1,411,386,2.2,1,1,434,381,2.2,False
5890.625,634255119753281250,467,388,2.2,1,1,452,395,2.2,1,1,483,382,2.2,False
5921.875,634255119753593750,535,398,2.2,1,1,524,396,2.2,1,1,547,401,2.2,False
5937.5,634255119753750000,539,409,2.2,1,1,528,408,2.2,1,1,550,410,2.2,False
5953.125,634255119753906250,539,412,2.2,1,1,528,413,2.2,1,1,550,412,2.2,False
5984.375,634255119754218750,539,413,2.2,1,1,528,414,2.2,1,1,551,412,2.2,False
6000,634255119754375000,539,414,2.2,1,1,528,415,2.2,1,1,551,413,2.2,False
6015.625,634255119754531250,541,414,2.2,1,1,531,415,2.2,1,1,551,414,2.2,False
6046.875,634255119754843750,539,414,2.2,1,1,528,415,2.2,1,1,551,414,2.2,False
6062.5,634255119755000000,539,414,2.2,1,1,528,414,2.2,1,1,550,415,2.2,False
6078.125,634255119755156250,539,413,2.2,1,1,528,413,2.2,1,1,550,414,2.2,False
6109.375,634255119755468750,539,411,2.2,1,1,528,410,2.2,1,1,551,413,2.2,False
6125,634255119755625000,540,411,2.2,1,1,529,410,2.2,1,1,552,413,2.2,False
6140.625,634255119755781250,542,408,2.2,1,1,531,405,2.2,1,1,553,411,2.2,False
6171.875,634255119756093750,542,407,2.2,1,1,531,404,2.2,1,1,553,411,2.2,False
6187.5,634255119756250000,543,409,2.2,1,1,534,404,2.2,1,1,553,414,2.2,False
6203.125,634255119756406250,545,409,2.2,1,1,534,404,2.2,1,1,556,415,2.2,False
6234.375,634255119756718750,545,410,2.2,1,1,534,405,2.2,1,1,557,416,2.2,False
6250,634255119756875000,547,413,2.2,1,1,537,405,2.2,1,1,558,421,2.2,False
6265.625,634255119757031250,653,484,2.2,1,1,638,482,2.2,1,1,668,487,2.2,False
6296.875,634255119757343750,741,514,2.2,1,1,731,515,2.2,1,1,752,514,2.2,False
6312.5,634255119757500000,744,518,2.2,1,1,734,517,2.2,1,1,754,520,2.2,False
