Time[msec],Time[Ticks],GazeX,GazeY,Diameter,LCalib,LFound,LX,LY,LD,RCalib,RFound,RX,RY,RD,Lost
3562.5,634251700281562500,338,611,2.8,1,1,333,637,2.8,1,1,344,586,2.8,False
3578.125,634251700281718750,339,609,2.8,1,1,334,633,2.8,1,1,344,586,2.8,False
3609.375,634251700282031250,340,609,2.8,1,1,334,633,2.8,1,1,347,586,2.8,False
3625,634251700282187500,340,608,2.8,1,1,334,631,2.8,1,1,347,586,2.8,False
3640.625,634251700282343750,341,609,2.8,1,1,334,631,2.8,1,1,349,587,2.8,False
3671.875,634251700282656250,341,612,2.8,1,1,333,631,2.8,1,1,349,594,2.8,False
3687.5,634251700282812500,340,615,2.8,1,1,331,631,2.8,1,1,349,599,2.8,False
3703.125,634251700282968750,339,615,2.8,1,1,332,631,2.8,1,1,347,599,2.8,False
3734.375,634251700283281250,339,615,2.8,1,1,331,631,2.8,1,1,347,599,2.8,False
3750,634251700283437500,339,615,2.8,1,1,331,631,2.8,1,1,347,600,2.8,False
3765.625,634251700283593750,340,615,2.8,1,1,331,631,2.8,1,1,350,600,2.8,False
3796.875,634251700283906250,340,623,2.8,1,1,331,647,2.8,1,1,350,600,2.8,False
3812.5,634251700284062500,339,623,2.8,1,1,331,647,2.8,1,1,347,600,2.8,False
3828.125,634251700284218750,339,623,2.8,1,1,331,647,2.8,1,1,347,599,2.8,False
3859.375,634251700284531250,339,623,2.8,1,1,332,647,2.8,1,1,347,599,2.8,False
3875,634251700284687500,340,623,2.8,1,1,333,647,2.8,1,1,347,599,2.8,False
3890.625,634251700284843750,340,616,2.8,1,1,334,633,2.8,1,1,347,599,2.8,False
3921.875,634251700285156250,344,617,2.8,1,1,342,633,2.8,1,1,347,602,2.8,False
3937.5,634251700285312500,344,618,2.8,1,1,342,633,2.8,1,1,347,604,2.8,False
3953.125,634251700285468750,344,616,2.8,1,1,342,633,2.8,1,1,347,599,2.8,False
3984.375,634251700285781250,341,618,2.8,1,1,342,633,2.8,1,1,341,603,2.8,False
4000,634251700285937500,342,618,2.8,1,1,341,633,2.8,1,1,343,603,2.8,False
4015.625,634251700286093750,342,618,2.8,1,1,342,633,2.8,1,1,343,603,2.8,False
4046.875,634251700286406250,341,618,2.8,1,1,342,633,2.8,1,1,341,603,2.8,False
4062.5,634251700286562500,341,618,2.8,1,1,341,633,2.8,1,1,342,603,2.8,False
4078.125,634251700286718750,341,611,2.8,1,1,342,633,2.8,1,1,341,590,2.8,False
4109.375,634251700287031250,343,609,2.8,1,1,344,635,2.8,1,1,342,584,2.8,False
4125,634251700287187500,343,606,2.8,1,1,344,637,2.8,1,1,342,576,2.8,False
4140.625,634251700287343750,343,618,2.8,1,1,344,661,2.8,1,1,342,576,2.8,False
4171.875,634251700287656250,340,618,2.8,1,1,341,661,2.8,1,1,339,576,2.8,False
4187.5,634251700287812500,339,604,2.8,1,1,340,635,2.8,1,1,339,573,2.8,False
4203.125,634251700287968750,339,613,2.8,1,1,340,651,2.8,1,1,338,576,2.8,False
4234.375,634251700288281250,338,624,2.8,1,1,340,662,2.8,1,1,337,586,2.8,False
4250,634251700288437500,334,612,2.8,1,1,336,651,2.8,1,1,332,574,2.8,False
4265.625,634251700288593750,333,624,2.8,1,1,336,662,2.8,1,1,331,586,2.8,False
4296.875,634251700288906250,325,625,2.8,1,1,329,662,2.8,1,1,321,589,2.8,False
4312.5,634251700289062500,325,627,2.8,1,1,329,654,2.8,1,1,321,600,2.8,False
4328.125,634251700289218750,322,635,2.8,1,1,324,654,2.8,1,1,321,616,2.8,False
4359.375,634251700289531250,321,635,2.8,1,1,321,654,2.8,1,1,321,616,2.8,False
4375,634251700289687500,320,636,2.8,1,1,321,654,2.8,1,1,320,619,2.8,False
4390.625,634251700289843750,321,642,2.8,1,1,321,661,2.8,1,1,321,623,2.8,False
4421.875,634251700290156250,322,655,2.8,1,1,324,683,2.8,1,1,321,627,2.8,False
4437.5,634251700290312500,326,657,2.8,1,1,329,683,2.8,1,1,324,632,2.8,False
4453.125,634251700290468750,330,664,2.8,1,1,335,694,2.8,1,1,326,635,2.8,False
4484.375,634251700290781250,414,681,2.8,1,1,407,694,2.8,1,1,421,669,2.8,False
4500,634251700290937500,424,685,2.8,1,1,427,694,2.8,1,1,422,676,2.8,False
4515.625,634251700291093750,425,685,2.8,1,1,428,694,2.8,1,1,422,676,2.8,False
4546.875,634251700291406250,425,689,2.8,1,1,428,695,2.8,1,1,422,684,2.8,False
4562.5,634251700291562500,425,689,2.8,1,1,428,694,2.8,1,1,422,685,2.8,False
4578.125,634251700291718750,425,689,2.8,1,1,428,694,2.8,1,1,422,685,2.8,False
4609.375,634251700292031250,425,689,2.8,1,1,428,694,2.8,1,1,422,684,2.8,False
4625,634251700292187500,424,692,2.8,1,1,427,695,2.8,1,1,421,689,2.8,False
4656.25,634251700292500000,425,692,2.8,1,1,428,695,2.8,1,1,422,689,2.8,False
4671.875,634251700292656250,424,692,2.8,1,1,426,695,2.8,1,1,422,689,2.8,False
4687.5,634251700292812500,423,696,2.8,1,1,425,706,2.8,1,1,422,686,2.8,False
4703.125,634251700292968750,423,697,2.8,1,1,425,706,2.8,1,1,422,689,2.8,False
4734.375,634251700293281250,425,700,2.8,1,1,424,707,2.8,1,1,426,694,2.8,False
4750,634251700293437500,425,698,2.8,1,1,424,707,2.8,1,1,426,689,2.8,False
4765.625,634251700293593750,425,703,2.8,1,1,424,721,2.8,1,1,426,686,2.8,False
4796.875,634251700293906250,426,704,2.8,1,1,424,722,2.8,1,1,428,686,2.8,False
4812.5,634251700294062500,426,712,2.8,1,1,424,730,2.8,1,1,429,694,2.8,False
4828.125,634251700294218750,426,708,2.8,1,1,424,730,2.8,1,1,429,686,2.8,False
4859.375,634251700294531250,426,708,2.8,1,1,424,730,2.8,1,1,428,686,2.8,False
4875,634251700294687500,425,712,2.8,1,1,424,735,2.8,1,1,427,689,2.8,False
4890.625,634251700294843750,424,712,2.8,1,1,422,735,2.8,1,1,427,689,2.8,False
4921.875,634251700295156250,425,712,2.8,1,1,422,736,2.8,1,1,428,689,2.8,False
4937.5,634251700295312500,426,715,2.8,1,1,422,742,2.8,1,1,430,689,2.8,False
4953.125,634251700295468750,427,719,2.8,1,1,424,750,2.8,1,1,430,689,2.8,False
4984.375,634251700295781250,432,719,2.8,1,1,430,750,2.8,1,1,434,689,2.8,False
5000,634251700295937500,435,720,2.8,1,1,435,751,2.8,1,1,435,689,2.8,False
5031.25,634251700296250000,485,715,2.8,1,1,487,742,2.8,1,1,483,689,2.8,False
5046.875,634251700296406250,485,715,2.8,1,1,487,742,2.8,1,1,483,689,2.8,False
5062.5,634251700296562500,489,724,2.8,1,1,488,751,2.8,1,1,491,698,2.8,False
5078.125,634251700296718750,492,724,2.8,1,1,492,751,2.8,1,1,492,698,2.8,False
5109.375,634251700297031250,496,724,2.8,1,1,498,751,2.8,1,1,495,698,2.8,False
5125,634251700297187500,498,722,2.8,1,1,500,748,2.8,1,1,497,697,2.8,False
5140.625,634251700297343750,498,725,2.8,1,1,500,754,2.8,1,1,497,697,2.8,False
5171.875,634251700297656250,499,725,2.8,1,1,500,754,2.8,1,1,499,697,2.8,False
5187.5,634251700297812500,-9999,-9999,2.8,1,1,510,754,2.8,1,0,499,697,2.8,True
5203.125,634251700297968750,511,725,2.8,1,1,511,748,2.8,1,1,511,702,2.8,False
5234.375,634251700298281250,-9999,-9999,2.8,1,0,511,748,2.8,1,1,679,698,2.8,True
5250,634251700298437500,701,727,2.8,1,1,706,757,2.8,1,1,697,698,2.8,False
5265.625,634251700298593750,-9999,-9999,2.8,1,0,706,757,2.8,1,0,697,698,2.8,True
5296.875,634251700298906250,712,727,2.8,1,1,709,757,2.8,1,1,716,697,2.8,False
5312.5,634251700299062500,-9999,-9999,2.8,1,1,709,760,2.8,1,0,716,697,2.8,True
5328.125,634251700299218750,714,727,2.8,1,1,710,761,2.8,1,1,719,694,2.8,False
5359.375,634251700299531250,-9999,-9999,2.8,1,1,716,762,2.8,1,0,719,694,2.8,True
5375,634251700299687500,-9999,-9999,2.8,1,1,716,762,2.8,1,0,719,694,2.8,True
5390.625,634251700299843750,717,738,2.8,1,1,716,762,2.8,1,1,719,715,2.8,False
5421.875,634251700300156250,719,736,2.8,1,1,718,762,2.8,1,1,720,711,2.8,False
5437.5,634251700300312500,718,734,2.8,1,1,718,762,2.8,1,1,719,707,2.8,False
5468.75,634251700300625000,718,737,2.8,1,1,718,764,2.8,1,1,719,711,2.8,False
5484.375,634251700300781250,718,739,2.8,1,1,718,764,2.8,1,1,719,714,2.8,False
5500,634251700300937500,718,739,2.8,1,1,718,764,2.8,1,1,719,714,2.8,False
5531.25,634251700301250000,719,737,2.8,1,1,718,764,2.8,1,1,721,711,2.8,False
5546.875,634251700301406250,720,738,2.8,1,1,718,764,2.8,1,1,722,713,2.8,False
5562.5,634251700301562500,721,739,2.8,1,1,718,768,2.8,1,1,725,711,2.8,False
5578.125,634251700301718750,721,739,2.8,1,1,718,770,2.8,1,1,725,709,2.8,False
5609.375,634251700302031250,721,741,2.8,1,1,718,773,2.8,1,1,725,709,2.8,False
5625,634251700302187500,726,741,2.8,1,1,718,773,2.8,1,1,734,709,2.8,False
5640.625,634251700302343750,729,743,2.8,1,1,721,774,2.8,1,1,738,713,2.8,False
5671.875,634251700302656250,730,744,2.8,1,1,721,775,2.8,1,1,740,713,2.8,False
5687.5,634251700302812500,733,746,2.8,1,1,721,779,2.8,1,1,745,713,2.8,False
5703.125,634251700302968750,746,760,2.8,1,1,747,787,2.8,1,1,745,733,2.8,False
5734.375,634251700303281250,752,763,2.8,1,1,748,789,2.8,1,1,757,738,2.8,False
5750,634251700303437500,753,774,2.8,1,1,750,800,2.8,1,1,757,748,2.8,False
5765.625,634251700303593750,754,774,2.8,1,1,750,800,2.8,1,1,759,748,2.8,False
5796.875,634251700303906250,756,775,2.8,1,1,752,800,2.8,1,1,760,751,2.8,False
5812.5,634251700304062500,756,775,2.8,1,1,752,800,2.8,1,1,760,751,2.8,False
5828.125,634251700304218750,755,772,2.8,1,1,751,790,2.8,1,1,760,754,2.8,False
5859.375,634251700304531250,753,770,2.8,1,1,750,789,2.8,1,1,757,751,2.8,False
5875,634251700304687500,754,770,2.8,1,1,751,789,2.8,1,1,757,751,2.8,False
5890.625,634251700304843750,754,770,2.8,1,1,751,789,2.8,1,1,757,751,2.8,False
5921.875,634251700305156250,754,770,2.8,1,1,751,789,2.8,1,1,757,751,2.8,False
5937.5,634251700305312500,752,770,2.8,1,1,751,790,2.8,1,1,753,751,2.8,False
5953.125,634251700305468750,-9999,-9999,2.8,1,1,751,790,2.8,1,0,753,751,2.8,True
5984.375,634251700305781250,752,773,2.8,1,1,751,791,2.8,1,1,753,756,2.8,False
6000,634251700305937500,-9999,-9999,2.8,1,1,750,791,2.8,1,0,753,756,2.8,True
6015.625,634251700306093750,750,772,2.8,1,1,750,791,2.8,1,1,751,754,2.8,False
6046.875,634251700306406250,749,768,2.8,1,1,750,791,2.8,1,1,749,745,2.8,False
6062.5,634251700306562500,749,768,2.8,1,1,750,791,2.8,1,1,749,745,2.8,False
6078.125,634251700306718750,747,767,2.8,1,1,747,791,2.8,1,1,747,743,2.8,False
6109.375,634251700307031250,677,667,2.8,1,1,675,667,2.8,1,1,679,667,2.8,False
6125,634251700307187500,676,576,2.8,1,1,674,602,2.8,1,1,678,550,2.8,False
6140.625,634251700307343750,675,573,2.8,1,1,672,599,2.8,1,1,678,548,2.8,False
6171.875,634251700307656250,673,572,2.8,1,1,668,596,2.8,1,1,678,548,2.8,False
6187.5,634251700307812500,671,568,2.8,1,1,665,593,2.8,1,1,678,544,2.8,False
6203.125,634251700307968750,673,566,2.8,1,1,668,589,2.8,1,1,678,544,2.8,False
6234.375,634251700308281250,673,565,2.8,1,1,668,587,2.8,1,1,678,543,2.8,False
6250,634251700308437500,671,565,2.8,1,1,665,587,2.8,1,1,678,543,2.8,False
6265.625,634251700308593750,671,566,2.8,1,1,665,587,2.8,1,1,678,546,2.8,False
6296.875,634251700308906250,671,568,2.8,1,1,665,587,2.8,1,1,678,550,2.8,False
6312.5,634251700309062500,673,561,2.8,1,1,668,577,2.8,1,1,678,546,2.8,False
